gene1	gene2	n_combn_A549	n_single_A549	mean_combn_A549	mean_single_A549	var_combn_A549	var_single_A549	orientation_agree_A549	differential_combn_vs_single_A549	pval1_combn_vs_single_A549	pval2_combn_vs_single_A549	fdr1_combn_vs_single_A549	fdr2_combn_vs_single_A549	significant_combn_vs_single_A549	n_combn_HT29	n_single_HT29	mean_combn_HT29	mean_single_HT29	var_combn_HT29	var_single_HT29	orientation_agree_HT29	differential_combn_vs_single_HT29	pval1_combn_vs_single_HT29	pval2_combn_vs_single_HT29	fdr1_combn_vs_single_HT29	fdr2_combn_vs_single_HT29	significant_combn_vs_single_HT29	n_combn_OVCAR8	n_single_OVCAR8	mean_combn_OVCAR8	mean_single_OVCAR8	var_combn_OVCAR8	var_single_OVCAR8	orientation_agree_OVCAR8	differential_combn_vs_single_OVCAR8	pval1_combn_vs_single_OVCAR8	pval2_combn_vs_single_OVCAR8	fdr1_combn_vs_single_OVCAR8	fdr2_combn_vs_single_OVCAR8	significant_combn_vs_single_OVCAR8
NFIA	NFIC	9	9	0.582373817298609	0.704337366057798	0.129399657192275	0.467624639093717	FALSE	0.343347998020334	0.209815481043918	0.0110475726962471	1	0.392933639467642	NA	9	9	0.442661487041717	0.749209339471426	0.0855897021846161	0.0932750245957587	TRUE	0.110729136241505	0.608825464232159	0.319763720316926	1	1	NA	9	9	0.328201308152643	0.470161889428861	0.100934725982782	0.404579108258338	TRUE	0.219201377501885	0.141014553973354	0.439739152308229	1	1	NA
NIPSNAP1	NIPSNAP2	9	9	-0.0574563483944183	-0.387723987179504	0.11415677270191	0.294192752764207	TRUE	0.459801991193023	0.0570711330294956	0.0337834179971589	1	0.692197153747611	NA	9	9	-0.130505632315431	-0.0516317323747686	0.0806989688539548	0.0596366233313298	FALSE	0.0596851248519107	0.0102731364827643	0.205276840946776	0.331135039273263	1	NA	9	9	0.213235225179618	0.229877678089823	0.0339735735675635	0.0434405496839671	FALSE	0.256114794333936	6.97564158404858e-05	0.870819442554037	0.012699292288631	1	NA
NKIRAS1	NKIRAS2	9	9	-0.0859417299462805	-0.124164935833921	0.13448309510314	0.129222973437311	FALSE	0.180670105820686	0.339661835331425	0.242138117192326	1	1	NA	9	9	-0.135339268985201	-0.172254926194503	0.0716921500460572	0.160398587459883	FALSE	0.201369650685332	0.0498426884900552	0.00391875176551137	0.910197828452051	0.197908035977104	NA	9	9	-0.312948333627934	-0.104516578639452	0.108227019137351	0.0521466637696657	TRUE	-0.013585106489345	0.680575368442822	0.83609119588028	1	1	NA
NLN	THOP1	9	9	-0.0471417597649748	0.0928272515759827	0.14055857172973	0.621094485695988	TRUE	0.0784333264207892	0.231526242130555	0.763669626413692	1	1	NA	9	9	-0.16826302299129	-0.174798785463056	0.144780823430641	0.195294958293969	FALSE	0.165969010574161	0.0616203910389467	0.599075892448887	1	1	NA	9	9	-0.0312115409547271	-0.00202146103403672	0.112421899643104	0.26455674167205	TRUE	0.223007028161268	0.158616975598766	0.21421612832976	1	1	NA
NME1	NME2	9	9	-0.609335857316248	-0.390620723501314	0.216538716396693	0.505691908048155	TRUE	0.0240851085182069	0.586722486667928	0.685395492382154	1	1	NA	9	9	-0.311009671486154	-0.252336121322699	0.0685525710593464	0.124611699062348	TRUE	0.0983208735833587	0.249182610066192	0.593388730125764	1	1	NA	9	9	-0.564042738302638	-0.267103779412837	0.0996623526086228	0.172423842632566	TRUE	0.000787496831807569	0.744762767854663	0.770042538568655	1	1	NA
NOTCH1	NOTCH2	9	9	0.397611178983592	0.0233948719663393	0.199626411258477	0.489598505800527	TRUE	0.649947508197542	0.0572957788834748	0.000646999275254675	1	0.0570030996992839	NA	9	9	0.150328316332709	0.0313979850932707	0.226918901064234	0.187142423127101	FALSE	0.342265601639179	0.657361365290108	0.00501994393122402	1	0.204127465177007	NA	9	9	0.273152392482859	0.139256308009914	0.135549489418919	0.378140216423687	FALSE	0.443753948826406	0.12286021628763	0.00205298051635402	1	0.108525240318099	NA
NR1D1	NR1D2	9	9	-0.273133410032741	-0.0371561264364999	0.46704159979098	0.557843449753986	TRUE	0.051169426136238	0.339203834252111	0.0697370704711276	1	1	NA	9	9	-0.0385643141432162	0.274486827864856	0.281343878748973	0.53338783232224	TRUE	0.00922545594262054	0.17447491603112	0.17782496320637	1	1	NA	9	9	-0.266586554503934	0.15473597414502	0.326728983241133	0.515484681534638	TRUE	-0.0510334548455021	0.130125937283932	0.463655311025367	1	1	NA
NR2C1	NR2C2	9	9	-0.0662533662662069	-0.00243969666240784	0.272315062003128	0.701224856107413	TRUE	0.183165537557504	0.124602610750783	0.859951440959908	1	1	NA	9	9	-0.24180155170828	0.338727290621678	0.2320251107723	0.352731284611493	TRUE	-0.345857533330641	0.0918387637737317	0.062603124986268	1	1	NA	9	9	-0.320262972348527	0.293457894464217	0.256948502160251	0.255950385477664	TRUE	-0.345794180673197	0.122032074447942	0.087801729057462	1	1	NA
NT5DC2	NT5DC3	9	9	-0.214664151237162	-0.0219899809836495	0.164266958552243	0.82726279413198	FALSE	0.0342112967891115	0.0355073404958966	0.00177993335264459	0.830530592217831	0.120629927490963	NA	9	9	-0.121274898897938	-0.0328660974066617	0.113317266193096	1.15354105074053	FALSE	0.202435788646039	0.975620490577227	0.0274562960313906	1	0.704564337215415	NA	9	9	-0.519743743441777	-0.081794274942052	0.0881416125343815	0.833564586998089	TRUE	-0.122399329403553	0.339352689395602	0.2008431921813	1	1	NA
NUCB1	NUCB2	9	9	-0.110268308406084	-0.210591342288925	0.0678281844656095	0.443734108023902	FALSE	0.252221422774254	0.311458351782769	0.156823164384889	1	1	NA	9	9	0.17714215626764	0.174513387681509	0.0153777503525882	0.161108971474843	FALSE	0.200241980153718	0.444505013637632	0.017076182702541	1	0.501492238762801	NA	9	9	0.216356608756165	0.466339478230454	0.0262957020786637	0.0901119880344943	TRUE	0.0878250802529389	0.731032972338884	0.228621628868365	1	1	NA
NUMB	NUMBL	9	9	0.0371376750656105	0.271816399655051	0.167482969596887	0.502029249463827	TRUE	0.0335322233714148	0.911695545548756	0.574879818506035	1	1	NA	9	9	0.0240192423838874	0.455128125597378	0.0588215233080318	0.390795421328406	TRUE	-0.158873017672016	0.16198632707324	0.484243870985605	1	1	NA	9	9	0.183150278055327	0.359231392790893	0.057392798298348	0.21447923384259	TRUE	0.143672934902115	0.273638096360732	0.0678327900458233	1	1	NA
OAZ1	OAZ2	9	9	0.0699055020435326	-0.191955164715752	0.348627623050091	0.392799296845236	TRUE	0.456845351730405	0.0371271286707788	0.109928576274748	0.845958983574257	1	NA	9	9	0.0608648452860593	0.225099256848224	0.368885123305277	0.358512884789659	FALSE	0.108679566937575	0.341535962096558	0.138583734001453	1	1	NA	9	9	0.00421066984199203	0.496626920154636	0.277774727952506	0.275264096848674	TRUE	-0.154179517023536	0.0307695137991778	0.957261164920692	0.645455077468659	1	NA
ORMDL1	ORMDL3	9	9	-0.118649507527381	0.212630169175175	0.0948305312758511	0.398933511242171	TRUE	-0.115254337347868	0.373150245268806	0.631648591131655	1	1	NA	9	9	-0.176703159961543	0.234430982995878	0.16874563422117	0.251212287195743	TRUE	-0.171600119382182	0.823715742810644	0.0166449045374176	1	0.494318921724613	NA	9	9	-0.0283122331122639	0.104920921681129	0.135018752973719	0.524300876735258	TRUE	0.213910438141995	0.160476194472668	0.286019861990406	1	1	NA
ORMDL2	ORMDL3	9	9	-0.11827335853266	0.244319412711162	0.130973614487605	0.0889882217958878	TRUE	-0.163784759652866	0.173741818788097	0.669610090078336	1	1	NA	9	9	-0.31148652994654	-0.0107053759143885	0.114006428827132	0.0380358948952534	TRUE	-0.149264119203617	0.0616752186141641	0.609756436108907	1	1	NA	9	9	-0.214844649574642	0.237027114115664	0.126680046215284	0.131968405937247	TRUE	-0.213391166019647	0.010892814510953	0.873674577341215	0.32130981322282	1	NA
OSBPL3	OSBPL7	9	9	-0.121123563497665	-0.1976248439166	0.180736871306628	0.188390230937213	FALSE	0.257478095653213	0.948638299938738	0.00223302753563258	1	0.139232866988978	NA	9	9	0.0614161578759508	-0.341614025394405	0.139879090118972	0.3518945676454	TRUE	0.624762564785791	0.0374483838877046	4.29439498685234e-05	0.759675830169246	0.00756705099823463	NA	9	9	-0.114884768820114	-0.0932038109123074	0.127409540596051	0.212206261140695	FALSE	0.224050882889538	0.485243459548753	0.00640925759127786	1	0.217184614625605	NA
PABPC1L	PABPC4	9	9	0.668459655360531	0.513411308189554	0.591212122772903	0.343548544514305	TRUE	0.560503189012272	0.00686156750433502	0.0419873534631505	0.25188759316939	0.819801352755453	NA	9	9	0.856951702323518	0.801698648087211	0.594737758179165	0.315795432371653	FALSE	0.533487326655351	0.00529197941804593	0.0466167858167223	0.220933001378748	0.940560991841669	NA	9	9	0.57114743524983	0.862865350574664	0.621031272989069	0.280216776145632	TRUE	0.159255373086649	0.925352828634941	0.186719839251626	1	1	NA
PACS1	PACS2	9	9	0.122276927957511	0.0477914915544046	0.235604991228211	0.304385261139023	FALSE	0.30903090488608	0.000784565438530767	0.947044792865045	0.0545709493328311	1	NA	9	9	0.0170612351788601	0.130973408054101	0.211797526335441	0.146603207343746	FALSE	0.093588073062265	0.16597000834991	0.698664117414158	1	1	NA	9	9	-0.0893001604270648	-0.0615750984158028	0.172844158052666	0.260994233460738	FALSE	0.251844422418427	0.0109933216616832	0.513702455746639	0.32130981322282	1	NA
PACSIN2	PACSIN3	9	9	0.403156518017079	0.4324213647707	0.0967862683837715	0.153567006088753	FALSE	0.300766492048794	0.243921370717385	0.0209160388636229	1	0.489234335820319	NA	9	9	-0.494712368641622	-0.130043964994722	0.182266949163469	0.26294744768308	TRUE	-0.120674010371772	0.0665777699610139	0.94670115030798	1	1	NA	9	9	0.240024777266465	0.530334273818667	0.0783413473361755	0.135861714164291	TRUE	0.0661451362310375	0.520985613696052	0.717325672114707	1	1	NA
PAFAH1B2	PAFAH1B3	9	9	0.314601919213681	0.679218053812854	0.0948098953027887	0.127766349160832	TRUE	0.00257622804500653	0.35650859163348	0.252371927537876	1	1	NA	9	9	0.391646890970459	0.666681330740937	0.148739393188837	0.115338416733385	TRUE	0.116190328312852	0.844626349984077	0.102777831983823	1	1	NA	9	9	0.605110343845768	0.663071829847319	0.1555657316788	0.0116703676703254	FALSE	0.408846351250157	0.00719953361437386	0.03175954350687	0.243276973517803	0.729948707558237	NA
PANK1	PANK3	9	9	-0.649019531063432	-0.821296038600866	0.19695888176634	0.182813807866834	TRUE	0.423630308142716	0.0770528105342001	0.00358125493827065	1	0.183684033551779	NA	9	9	-0.57729908961116	-0.496303742181559	0.152661532297518	0.0881486982194631	TRUE	0.169165220892469	0.243189650710967	0.192947637058504	1	1	NA	9	9	-0.197182169491416	-0.436405008027278	0.183710249866926	0.206616269419552	TRUE	0.549316889003856	0.00145854237319732	0.000286799525995672	0.0948732450491619	0.0315851628419588	NA
PANK2	PANK3	9	9	-0.606619445411571	-0.544590295469566	0.169294569690659	0.104850017951205	FALSE	0.0962848692958867	0.0866219182074647	0.745318648654778	1	1	NA	9	9	-0.357757941822234	-0.221496086124451	0.160291184969912	0.102256448085534	TRUE	0.0557466841384289	0.172747899120218	0.62962455947065	1	1	NA	9	9	-0.303629784114317	-0.372894455580166	0.0976640309589851	0.17169615279159	TRUE	0.34108348915462	0.013477850171856	0.0310190938813906	0.363505077284686	0.729948707558237	NA
PAPOLA	PAPOLG	9	9	-3.222413561106	-2.12888928152474	0.299427482695359	0.705421015716301	TRUE	-0.285558656238849	0.508355192939487	0.00173106358136118	1	0.120405231165005	NA	9	9	-2.55735392002181	-0.523766255257044	0.355215723474109	0.176078057660626	TRUE	-0.772733259720446	2.72614531346746e-05	0.0130271745607622	0.00600459455836145	0.409908457777087	NA	9	9	-2.67460542512796	-0.769107862912867	0.353801314629672	0.398682767022309	TRUE	-0.672634910129988	0.0145879494907388	0.00107316886401801	0.376220091012978	0.071464901510137	NA
PBX2	PBX3	9	9	0.156278453571701	0.470100569524023	0.10157794089812	0.402210933481648	TRUE	-0.00495951289260009	0.95671005921205	0.897420970032149	1	1	NA	9	9	0.106077731262004	0.420099525646177	0.0883452047335804	0.134343194794778	TRUE	-0.0685259057283345	0.462017251766168	0.793025651544869	1	1	NA	9	9	-0.159960879324236	0.190002199747741	0.0650031732978544	0.138226127080804	TRUE	-0.121254749346448	0.105141223780054	0.466826045519666	1	1	NA
PBX2	PBX4	9	9	0.0263522192570814	0.118346079203068	0.232475182159592	0.460471186069081	FALSE	0.159968686621415	0.716899848599049	0.106390583337953	1	1	NA	9	9	-0.206164633671132	-0.17392271286244	0.081324729402404	0.196046220512248	FALSE	0.160594816385663	0.728546823521482	0.00274838758660851	1	0.165097780424362	NA	9	9	-0.205965591983271	-0.201527545576155	0.0819900813423888	0.246950662513844	FALSE	0.255995326768555	0.921226191663806	0.000498807340691169	1	0.0412001493755942	NA
PCMTD1	PCMTD2	9	9	-0.677904322417787	-0.567189237696961	0.233907246829941	0.263447963723789	TRUE	0.0803615339475172	0.415269570920537	0.941881728457291	1	1	NA	9	9	-0.296103416114942	-4.458487033348e-05	0.170886652696147	0.106876925642288	TRUE	-0.133895965083084	0.371684393675384	0.320807504604938	1	1	NA	9	9	-0.0571545125364667	0.0422487264702745	0.077340707342353	0.186968714009566	TRUE	0.121265177107791	0.741335091933864	0.246611786212949	1	1	NA
PCNX1	PCNX3	9	9	-0.331537870960149	-0.0154751874820679	0.318524809008901	0.383993456495852	TRUE	-0.122532849883772	0.318517879321793	0.69998329534446	1	1	NA	9	9	-0.422704770594811	-0.0278912898482051	0.189976562562021	0.106486980182367	TRUE	-0.21530226611433	0.38791969834638	0.0407347749621329	1	0.872628947467485	NA	9	9	-0.0412016350453168	0.452743684283667	0.060277680562753	0.110722456661826	TRUE	-0.224673949423661	0.321314357012948	0.0504854922518295	1	1	NA
PDIK1L	STK35	9	9	0.126444845330696	0.299333465503666	0.125871231913148	0.0839775448541395	TRUE	0.06511366510321	0.252339230145758	0.552984455721258	1	1	NA	9	9	0.328072011885805	0.2803013440413	0.128137024523946	0.0949065999845466	TRUE	0.333315349155352	0.0190021921985318	0.0446841199558051	0.509878927182117	0.915544444133103	NA	9	9	0.361393928249128	0.406540331758946	0.119564441002602	0.115056901084274	FALSE	0.31903926439173	0.0219136682654095	0.0774116823628761	0.499313175995207	1	NA
PHLPP1	PHLPP2	9	9	0.0780240007379872	0.375115627292437	0.129611713305755	0.0877898273343193	TRUE	-0.0487352884033645	0.488052450236441	0.192283320586843	1	1	NA	9	9	0.150020091190841	0.249868854535385	0.0695086526626913	0.0903187936107534	TRUE	0.122823862654432	0.488623795031646	0.235027144745541	1	1	NA	9	9	0.141520073370244	0.471760630492847	0.0241119914555734	0.0794922925262063	TRUE	-0.00881637903192529	0.295752150252251	0.439913914556849	1	1	NA
PHTF1	PHTF2	9	9	-0.00958243012221785	-0.184458172824623	0.0759810554921013	0.598616725481332	TRUE	0.362252552046656	0.0951000670260472	0.0831933822587495	1	1	NA	9	9	-0.303719072776402	-0.309609834382249	0.0639871699873605	0.191427270907431	FALSE	0.16718997120966	0.186385195938465	0.276436757965055	1	1	NA	9	9	0.00454970635468239	0.0774192291139256	0.0639652190933971	0.180414654320064	FALSE	0.16909144701596	0.492885444249783	0.0213845247365307	1	0.565217416247541	NA
PIP5K1A	PIP5K1C	9	9	-1.26537885601249	-0.0668301233422318	0.772377988158324	0.707047962599982	TRUE	-0.873018579506055	0.0105533378585126	0.0113054186523756	0.348670968297583	0.392933639467642	NA	9	9	-0.448641020003892	0.247150211728201	0.130327455163922	0.583762531230834	TRUE	-0.451288232770477	0.00194698310127946	0.425251881751549	0.122377654927022	1	NA	9	9	-1.51896260085958	-0.0424507904383552	0.746084130274743	0.703543004462816	TRUE	-0.858924730275766	0.0109370030676995	0.151470507402502	0.32130981322282	1	NA
PITPNA	PITPNB	9	9	-2.18838925726104	-0.110237213863552	0.258118320331098	0.135287349503381	TRUE	-1.60796421025597	6.66288448763941e-06	9.23898019866749e-07	0.00195675164439826	0.000513759031914455	NA	9	9	-3.13381840781014	-1.26243549551692	0.53893011854836	0.0773660384460197	TRUE	-0.25988525376514	0.0214026729454982	0.309918468338323	0.546891234881248	1	NA	9	9	-2.40068170545476	0.336539599825081	0.271300649217998	0.152924570068297	TRUE	-1.95412326770599	7.82071435354652e-07	3.74663514342593e-08	0.000576814632642629	2.41530208255145e-05	NA
PITPNM1	PITPNM2	9	9	0.143027692152732	0.186913197824921	0.252905687807732	0.103831990969726	FALSE	0.210540491989085	0.000533981433011494	0.121694559762577	0.0423912273139831	1	NA	9	9	0.0340662071243053	0.504746792373717	0.110456963973315	0.113182326743886	TRUE	-0.214385311155424	0.371282063128475	0.000297171854042853	1	0.0302099675408765	NA	9	9	0.13391935778782	0.559582027933762	0.177059159172455	0.170654402794864	TRUE	-0.0829956028050631	0.0863949927726255	0.566031666647632	1	1	NA
PKN1	PKN3	9	9	-0.0104688174083353	0.00969034581677846	0.213178566711218	0.570423310798571	FALSE	0.228290111085527	0.542152495364951	0.0544938317617509	1	0.966667262791427	NA	9	9	0.269837934698723	0.114985954658739	0.15116590359627	0.169793155225194	TRUE	0.39631849675353	0.00906712917811457	0.0453086870329552	0.314004946198374	0.921200272477976	NA	9	9	0.324557105101109	0.20576597008309	0.134682781810878	0.23238901196008	TRUE	0.434233514675214	0.0110207616935769	0.0199925720306079	0.32130981322282	0.542813212667729	NA
PKN2	PKN3	9	9	-0.625183634458419	-0.356199139252774	0.280546025262689	0.439030555456576	FALSE	-0.0167225649705073	0.0146956110692517	0.0382877476715962	0.430968397647995	0.766658262809395	NA	9	9	-0.45474504728009	-0.339779277894712	0.0938804943635701	0.0389304458758013	FALSE	0.0458630789085325	0.219349968211222	0.126819525305029	1	1	NA	9	9	-0.494249927008716	-0.205620255002058	0.068159898265939	0.127002475561478	TRUE	-0.0668991257214788	0.429659349505975	0.862004248290344	1	1	NA
PLCD1	PLCD4	9	9	-0.124653609328798	-0.0537322902133902	0.102555404393928	0.437220903812353	TRUE	0.110941918104604	0.510753053548289	0.682379435485611	1	1	NA	9	9	-0.0926544517969181	-0.290971795206722	0.0590265683103477	0.243603094540808	TRUE	0.379120979727465	0.0158365997112067	0.0281435163852204	0.448370810091944	0.715164811688921	NA	9	9	0.180067309099128	0.0966825880189831	0.0734816644718172	0.248110447445237	TRUE	0.387293587373027	0.00580998579278876	0.0165202606452689	0.213284112816688	0.469515440736747	NA
PLEKHF1	PLEKHF2	9	9	-0.334955588167776	-0.361822363790553	0.337032218684956	0.302556523130009	FALSE	0.206284209533028	0.147276483374396	0.776955316451563	1	1	NA	9	9	-0.10071137417417	-0.00395147374544793	0.219908196783721	0.121192843611424	TRUE	0.114722397291534	0.0962391660711566	0.78153265644837	1	1	NA	9	9	0.0166518650044884	0.195442664040285	0.199288198280739	0.152846811294534	TRUE	0.109546635313911	0.942503914588009	0.0819513453370419	1	1	NA
PPARA	PPARD	9	9	0.278983427092505	0.179950629911736	0.109356070043883	0.159719158844747	FALSE	0.353762114313935	0.149839963337848	0.0104912221657479	1	0.385131924894134	NA	9	9	0.15208603389978	-0.0312404524417839	0.120950971369006	0.316073912737088	TRUE	0.398083449712393	0.00601274106149878	0.0873565850922053	0.233711197921458	1	NA	9	9	-0.449600862864225	0.030177775080014	1.2630815729825	0.613796230089284	TRUE	0.0490165880860139	0.03770560286198	0.531674998814831	0.743732951200335	1	NA
PPIP5K1	PPIP5K2	9	9	-0.104590774028848	-0.201828372126125	0.218885832830318	0.848043839691741	FALSE	0.357168715591354	0.000545304365783477	0.175936290259675	0.0423912273139831	1	NA	9	9	-0.266662769049649	-0.287982171685137	0.10873439884953	0.27649477061629	TRUE	0.195200717210501	0.326565183278368	0.260535368929914	1	1	NA	9	9	-0.152299237786507	0.0176174603042374	0.0420052296232724	0.141660520602731	TRUE	0.02734118463447	0.409539848379738	0.728231884104703	1	1	NA
PPM1A	PPM1B	9	9	-0.262888393518205	-0.35941217481975	0.153000769740553	0.334416015583025	TRUE	0.260196737836163	0.0919657341606389	0.320971595351485	1	1	NA	9	9	-0.214230670972706	0.305094052774666	0.0820720982296826	0.0461292678372208	TRUE	-0.360337851499033	0.00227510667284497	0.0436983210907368	0.130725365671666	0.902341049104426	NA	9	9	0.0670401806548916	0.45467638183741	0.0994046303898238	0.102422323656898	TRUE	-0.063485225138059	0.560618750303473	0.423044756615627	1	1	NA
PPP1CC	PPP2CB	9	9	-0.110984970998056	-0.418625503519357	0.0888207102778166	0.145779122727444	TRUE	0.432883775560537	0.00939056311197669	0.0051682056028061	0.326583302439429	0.223937012629034	NA	9	9	-0.00270968278333672	-0.38366459041992	0.0519832977141015	0.0528441687307769	TRUE	0.528318936148841	0.00215186019644608	3.12543421231786e-05	0.126391384563919	0.00590062831450996	NA	9	9	-0.910151255807767	-0.995022030829293	0.0613774683236097	0.119898519416586	TRUE	0.807193420454014	0.000894905879883364	1.51124521816937e-05	0.0675810990082578	0.00285313838613317	NA
PPP3CA	PPP3CB	9	9	0.235831387507411	0.527895216259091	0.10347917497777	0.246965187121648	TRUE	0.0307169178888148	0.670353331303383	0.439557498650731	1	1	NA	9	9	0.204099994860543	0.170060964536129	0.0964029374058052	0.201352552585071	TRUE	0.27676255576847	0.0280767012412	0.0496479648865049	0.634272893772344	0.986655958369344	NA	9	9	0.312978012522633	0.269007884363972	0.060628351495665	0.151035841475164	TRUE	0.361512065511554	0.00323253184463604	0.0133919517657075	0.155793765363875	0.393293980825628	NA
PPP3CB	PPP3CC	9	9	0.0642761119718571	-0.0202016076809644	0.0874265871318665	0.0564424460222794	FALSE	0.263347147701161	0.557428957580643	0.0180432424570313	1	0.466756183178364	NA	9	9	0.217680656286408	0.022429223072112	0.0289280184454729	0.114925681779035	TRUE	0.375853932105409	0.00543322907829496	0.00731782303251116	0.220933001378748	0.275702734430495	NA	9	9	0.248020564371068	0.012173461444102	0.0330518441162653	0.171729913309916	TRUE	0.496108356680174	0.000756265121698057	5.85472587956055e-05	0.0618461018816862	0.0091027701663426	NA
PRDX1	PRDX3	9	9	-1.42198775544366	-1.08558158801386	0.108060701126963	0.0544698822038363	TRUE	0.226167345597902	0.862420902736329	0.0242586257262463	1	0.548019819213949	NA	9	9	0.115731254436899	0.284529470845632	0.0687170605583984	0.0637777998576286	TRUE	0.0526615830194381	0.413003059775747	0.903316102976531	1	1	NA	9	9	-0.359400248139908	-0.148303443086828	0.100474532974435	0.202890502126045	TRUE	0.0420415397158266	0.733249121460937	0.798155372380701	1	1	NA
PRKACA	PRKACB	9	9	-0.158716558898183	0.179790765845997	0.0674988460020214	0.294794032190879	TRUE	-0.153403286067954	0.261505358290291	0.66211267986687	1	1	NA	9	9	-0.189345679245479	-0.148318862228707	0.15162823418491	0.0510072671771208	FALSE	0.0896969876035374	0.465201119688469	0.641255273894302	1	1	NA	9	9	-0.118613694639648	0.0338017183828415	0.139416598063223	0.169512453689644	TRUE	0.0885611914942078	0.442054561157864	0.770435772956013	1	1	NA
PRKAG1	PRKAG2	9	9	-0.403570838787566	-0.260428493355202	0.169027654656653	0.329865659033372	TRUE	0.0137037329469183	0.584060841622694	0.627407925329779	1	1	NA	9	9	-0.303842026610118	-0.124622717097735	0.271435921008415	0.0980187919021092	TRUE	0.0178991796172193	0.367455230556966	0.113047559786206	1	1	NA	9	9	-0.00992850378422677	-0.0772756896486981	0.103318192682355	0.13184217183561	FALSE	0.298320043912831	0.0837386359695133	0.020126142958685	1	0.542813212667729	NA
PRPSAP1	PRPSAP2	9	9	0.10390420277121	0.0370122089210294	0.0683341158011269	0.372456817534975	FALSE	0.280101594536588	0.726111440262486	0.0125915293989102	1	0.402770603697383	NA	9	9	0.146428272549938	-0.0784137904131189	0.0849778547796051	0.173660959920852	TRUE	0.408935126044311	0.00121914226886936	0.0377556240450587	0.0847982178625798	0.838591824887586	NA	9	9	-0.0991411363869616	-0.0712815263323515	0.0423923141086541	0.0781545571672262	FALSE	0.163229045623447	0.22573603409397	0.000339829068585386	1	0.0331792287751747	NA
PSEN1	PSEN2	9	9	-0.31969991538546	-0.00324382027792486	0.145238024113833	0.0930845615716648	TRUE	-0.170244279422254	0.483303410623358	0.104302201238636	1	1	NA	9	9	-0.309980980726639	0.287316366974691	0.254674590262475	0.0220596450858122	TRUE	-0.425859452174261	0.0775098554068154	0.0141516602082725	1	0.440052405520136	NA	9	9	0.179180736854238	0.456362458880098	0.103043873898382	0.00616408529308333	TRUE	0.04431671913974	0.159525803503852	0.585857662912082	1	1	NA
PTP4A1	PTP4A2	9	9	-2.68746146184556	-0.437806082757109	0.219633149661317	1.02875413242633	TRUE	-1.59726356780271	0.00100631263080152	0.000262805711912856	0.0604499825890086	0.0290584071469546	NA	9	9	-2.88778976893671	-0.333328898883737	0.146433842935031	0.513120849184629	TRUE	-1.2743298365589	0.0227568043526694	2.52458657551861e-05	0.572846032430339	0.00513290053973629	NA	9	9	-2.05044725247176	-0.403717720904832	0.322809498344479	0.571510158796083	TRUE	-0.738597369281794	0.897416253428346	0.00134294996353943	1	0.0788793368510393	NA
PUM1	PUM2	9	9	-0.198455901651462	0.0871844260443217	0.226748407908665	0.409232603466242	FALSE	-0.0305312993542836	0.00340117312534312	0.0159773145032408	0.154994639396389	0.435866290913036	NA	9	9	-0.410586835048035	0.266728388654252	0.232724848886807	1.20367402911014	TRUE	-0.262357669133547	0.0423147358118176	0.46315619465147	0.816369929538427	1	NA	9	9	-0.475957467545679	-0.0306948534917758	0.0896427273344687	0.876065752490876	TRUE	-0.0829264595139501	0.864122449839518	0.492499230253701	1	1	NA
PURA	PURB	9	9	-0.119409403784789	-0.00930585285470029	0.293917134271019	0.40549675229225	TRUE	0.0939456127050934	0.674933295271164	0.64553000839119	1	1	NA	9	9	-0.175810194897596	-0.221622176894943	0.0662977181934216	0.178980096032952	FALSE	0.210506990587126	0.0195986033102019	0.9410167536912	0.518013472898437	1	NA	9	9	-0.0684755010519539	0.115645055193437	0.125093166498682	0.331488222253973	TRUE	0.101342135938569	0.105834843165404	0.749174856086016	1	1	NA
PYCR1	PYCR2	9	9	-1.75083778514858	-1.42680950161729	1.85340155702866	0.488979296657893	TRUE	0.328126556542408	0.327371627967767	0.0413820877872314	1	0.817459569098539	NA	9	9	-0.936562629174641	0.25998736981215	0.242066289963815	0.180182208143634	TRUE	-1.00708321798142	0.000320180809525392	0.000105853971918407	0.0338125988497086	0.0155435633021768	NA	9	9	0.256317718613281	0.315596640856265	0.0468310813706308	0.11919799868305	FALSE	0.252461074421079	0.000319942118944622	0.762975567189785	0.0352351486348683	1	NA
R3HDM1	R3HDM2	9	9	0.119376645225713	-0.131863066450519	0.0852940790250832	0.346767686761693	TRUE	0.447492226769199	0.0496889254268876	0.00458137961859361	1	0.216234101092663	NA	9	9	0.178027620708858	0.123314994756562	0.0556749656119943	0.10941829829251	TRUE	0.243793814834734	0.0956123168114323	0.0548114014663009	1	1	NA	9	9	0.0934415754187776	0.258927746080767	0.0403353542758638	0.0180408888012883	TRUE	0.0801207353513825	0.107992703215375	0.821365710394786	1	1	NA
RAB40B	RAB40C	9	9	-0.255081115929311	-0.219882469288232	0.223967883440045	0.369679055064567	FALSE	0.152419456619502	0.0537088766208455	0.53326648206682	1	1	NA	9	9	0.344655120932008	0.416651957885973	0.22766466242529	0.0799289717398894	TRUE	0.239772124181898	0.121395994392668	0.309305730535433	1	1	NA	9	9	0.200146299376406	0.326888650324426	0.152486249110439	0.196612235925546	TRUE	0.191506245930687	0.363140712148958	0.0654312736825934	1	1	NA
