gene1	gene2	n_combn_A375_D14	n_single_A375_D14	mean_combn_A375_D14	mean_single_A375_D14	var_combn_A375_D14	var_single_A375_D14	orientation_agree_A375_D14	differential_combn_vs_single_A375_D14	pval1_combn_vs_single_A375_D14	pval2_combn_vs_single_A375_D14	fdr1_combn_vs_single_A375_D14	fdr2_combn_vs_single_A375_D14	significant_combn_vs_single_A375_D14	n_combn_MEWO_D14	n_single_MEWO_D14	mean_combn_MEWO_D14	mean_single_MEWO_D14	var_combn_MEWO_D14	var_single_MEWO_D14	orientation_agree_MEWO_D14	differential_combn_vs_single_MEWO_D14	pval1_combn_vs_single_MEWO_D14	pval2_combn_vs_single_MEWO_D14	fdr1_combn_vs_single_MEWO_D14	fdr2_combn_vs_single_MEWO_D14	significant_combn_vs_single_MEWO_D14	n_combn_RPE_D14	n_single_RPE_D14	mean_combn_RPE_D14	mean_single_RPE_D14	var_combn_RPE_D14	var_single_RPE_D14	orientation_agree_RPE_D14	differential_combn_vs_single_RPE_D14	pval1_combn_vs_single_RPE_D14	pval2_combn_vs_single_RPE_D14	fdr1_combn_vs_single_RPE_D14	fdr2_combn_vs_single_RPE_D14	significant_combn_vs_single_RPE_D14	n_combn_A375_D28	n_single_A375_D28	mean_combn_A375_D28	mean_single_A375_D28	var_combn_A375_D28	var_single_A375_D28	orientation_agree_A375_D28	differential_combn_vs_single_A375_D28	pval1_combn_vs_single_A375_D28	pval2_combn_vs_single_A375_D28	fdr1_combn_vs_single_A375_D28	fdr2_combn_vs_single_A375_D28	significant_combn_vs_single_A375_D28	n_combn_MEWO_D28	n_single_MEWO_D28	mean_combn_MEWO_D28	mean_single_MEWO_D28	var_combn_MEWO_D28	var_single_MEWO_D28	orientation_agree_MEWO_D28	differential_combn_vs_single_MEWO_D28	pval1_combn_vs_single_MEWO_D28	pval2_combn_vs_single_MEWO_D28	fdr1_combn_vs_single_MEWO_D28	fdr2_combn_vs_single_MEWO_D28	significant_combn_vs_single_MEWO_D28	n_combn_RPE_D28	n_single_RPE_D28	mean_combn_RPE_D28	mean_single_RPE_D28	var_combn_RPE_D28	var_single_RPE_D28	orientation_agree_RPE_D28	differential_combn_vs_single_RPE_D28	pval1_combn_vs_single_RPE_D28	pval2_combn_vs_single_RPE_D28	fdr1_combn_vs_single_RPE_D28	fdr2_combn_vs_single_RPE_D28	significant_combn_vs_single_RPE_D28
NAA15	NAA16	25	25	0.227077687353107	0.605915348025851	0.08710349023162	0	TRUE	-0.13724956396239	0.00143675967443248	0.00143675967443248	0.023036835776678	0.023036835776678	NA	25	25	-0.0470395826644393	0.0793797061108726	0.0470945201063482	0	TRUE	0.16102432331365	6.84852917172819e-06	6.84852917172819e-06	0.000173558453567721	0.000173558453567721	NA	25	25	-0.0598363322396764	0.433208525084501	0.299011826319968	0	TRUE	0.152018044746516	0.0232580361510976	0.0232580361510976	0.289480976661095	0.289480976661095	NA	25	25	0.0895602365897731	0.700886371713055	0.339372754264432	0	TRUE	-0.195773796628974	0.0470691896112829	0.0470691896112829	0.585282444201565	0.585282444201565	NA	25	25	-0.117495546680711	0.210158084977282	0.101796067634714	0	TRUE	0.132946127093379	0.0170689811007378	0.0170689811007378	0.237385791308622	0.237385791308622	NA	25	25	-1.17195074783058	-2.08796690844551	0.30174745786034	0	TRUE	0.62037253088195	3.58491014035908e-08	3.58491014035908e-08	3.94049829847326e-06	3.94049829847326e-06	NA
NAB1	NAB2	25	25	-0.0647736400820886	0.558452282738155	0.255570820288141	0	TRUE	-0.254056995584724	0.000287273606679441	0.000287273606679441	0.00534530023186971	0.00534530023186971	NA	25	25	-0.084367976256389	0.297620578467206	0.0349821788397969	0	TRUE	-0.155564068536839	1.0711219563258e-06	1.0711219563258e-06	3.47763152778581e-05	3.47763152778581e-05	NA	25	25	-0.451609441140753	0.680285090665667	0.650008460671246	0	TRUE	-0.429011462131683	5.07748112853362e-05	5.07748112853362e-05	0.0012939463024667	0.0012939463024667	NA	25	25	0.0168958292367511	0.806037432071691	0.311464139343647	0	TRUE	-0.374596852338175	0.000270618399747249	0.000270618399747249	0.00736993193859175	0.00736993193859175	NA	25	25	-0.00569742817567113	0.448552587985159	0.0566760335331203	0	TRUE	-0.0774720965260838	0.0288641083101354	0.0288641083101354	0.369334245497049	0.369334245497049	NA	25	25	-1.26831419776771	-1.44407401539019	0.751511082440615	0	TRUE	-0.295459884114448	0.0198450435094698	0.0198450435094698	0.259386635163369	0.259386635163369	NA
ASPM	NAGPA	25	25	-0.157368500101519	0.470738391969652	0.179203111944184	0	TRUE	-0.194423227021396	0.000795250844050914	0.000795250844050914	0.0133369401306153	0.0133369401306153	NA	25	25	-0.0466673305639268	0.29844245519913	0.0267248452771372	0	TRUE	-0.131121934704927	1.7648247943119e-06	1.7648247943119e-06	5.4030165165775e-05	5.4030165165775e-05	NA	25	25	-0.205758414903076	0.630035266112259	0.24994333648772	0	TRUE	-0.213749857371342	0.0010570504944439	0.0010570504944439	0.0183690794638473	0.0183690794638473	NA	25	25	-0.382443154522922	0.391507556269237	0.284776896690699	0	TRUE	-0.189827585167451	0.0235884653915478	0.0235884653915478	0.325573606788086	0.325573606788086	NA	25	25	-0.141050501648391	0.489326735552042	0.0748843885603497	0	TRUE	-0.224855299467881	3.29181479106565e-06	3.29181479106565e-06	0.000128888377695513	0.000128888377695513	NA	25	25	-1.1761010076356	-1.2321201963552	0.361984426961759	0	TRUE	-0.499415938308672	1.32287771531032e-06	1.32287771531032e-06	8.32343631423581e-05	8.32343631423581e-05	NA
NAMPT	PARP1	16	16	-0.0333335824963154	0.361897609441293	0.142368828978124	0	TRUE	0.0325817225306637	0.581880415362665	0.581880415362665	1	1	NA	16	16	0.0116882639752758	0.332670184904855	0.0249166729319706	0	TRUE	-0.140150077026894	5.36038765635137e-05	5.36038765635137e-05	0.00108435283481476	0.00108435283481476	NA	16	16	-0.400085051510015	0.330661074626515	0.536315289197814	0	TRUE	0.092250831661726	0.378291068685415	0.378291068685415	1	1	NA	16	16	-0.310840529732373	0.201532790001581	0.523534265943714	0	TRUE	0.138759478895464	0.257089446393192	0.257089446393192	1	1	NA	16	16	-0.165743652979886	0.44126019877734	0.0666493675949786	0	TRUE	-0.176819876725755	0.00134026134957298	0.00134026134957298	0.0254741216736806	0.0254741216736806	NA	16	16	-1.57409918486625	-1.99486160770319	0.583664791563699	0	TRUE	0.181282313761577	0.215274969282932	0.215274969282932	1	1	NA
NAMPT	PARP2	16	16	0.0794765912341178	0.59700876509296	0.0774572930419546	0	TRUE	-0.219390498291111	0.000179130230212483	0.000179130230212483	0.00356046860869832	0.00356046860869832	NA	16	16	0.0760787111894598	0.320210954120901	0.0568111722110444	0	TRUE	-0.0830640113920292	0.0359064875098429	0.0359064875098429	0.406432888633966	0.406432888633966	NA	16	16	-0.326658732676249	0.682278038125344	0.215870257396162	0	TRUE	-0.360775849188856	5.48729011102857e-05	5.48729011102857e-05	0.00139061331574535	0.00139061331574535	NA	16	16	0.0961271581529731	0.697158821495619	0.19137601519225	0	TRUE	-0.173528872330161	0.0728218377341747	0.0728218377341747	0.853268358929204	0.853268358929204	NA	16	16	0.047904108842654	0.569561345704277	0.0916281066937313	0	TRUE	-0.206263066806658	0.00053411268904136	0.00053411268904136	0.0113850899817407	0.0113850899817407	NA	16	16	-1.39182433516622	-1.59745602464522	0.201716912129001	0	TRUE	-0.161741768810936	0.0868632479435766	0.0868632479435766	0.966436167549881	0.966436167549881	NA
NAPA	NAPB	25	25	-0.131465070016926	0.312044299906197	0.140112850291532	0	TRUE	0.0402558305486731	0.38436537683133	0.38436537683133	1	1	NA	25	25	-0.155612907225338	-0.00989566802944673	0.0662201770495343	0	TRUE	0.199137263797681	4.92343517661662e-06	4.92343517661662e-06	0.00012944632106529	0.00012944632106529	NA	25	25	-0.579420589475496	0.143604031595216	0.197689790638459	0	TRUE	0.269704217897885	2.44767636155205e-05	2.44767636155205e-05	0.000669119852875216	0.000669119852875216	NA	25	25	-0.474368083426339	-0.00803562619846682	0.854952406885074	0	TRUE	0.303223673433152	0.0139014978645962	0.0139014978645962	0.20445923186154	0.20445923186154	NA	25	25	-0.543658735250498	-0.135601087441284	0.417565928848211	0	TRUE	0.255664374011848	0.00461376489625881	0.00461376489625881	0.0761169349055107	0.0761169349055107	NA	25	25	-1.73460700942266	-2.35679032592234	0.492387005529523	0	TRUE	0.476017846282063	0.000343000134823919	0.000343000134823919	0.00814918222048376	0.00814918222048376	NA
NARF	NARFL	25	25	-1.01916574470491	-1.00117684139052	0.841545777000679	0	TRUE	1.18547041208055	1.21156987728138e-08	1.21156987728138e-08	8.98657738179652e-07	8.98657738179652e-07	NA	25	25	-0.275246631800921	0.0302675817881446	0.192521072033895	0	TRUE	0.0712276156825716	0.209515689215555	0.209515689215555	1	1	NA	25	25	-1.03912881571937	-0.578353394157262	0.553614372304438	0	TRUE	0.796929899536884	4.51319081784787e-07	4.51319081784787e-07	2.25000544327088e-05	2.25000544327088e-05	NA	25	25	-1.41152880106072	-1.47803696721774	0.956169997246062	0	TRUE	1.00328317670376	0.000115288744620316	0.000115288744620316	0.00363948580646309	0.00363948580646309	NA	25	25	-0.452214644581213	-0.270027883044773	0.396938197821827	0	TRUE	0.473707488021853	2.93038230347839e-06	2.93038230347839e-06	0.000117257437373363	0.000117257437373363	NA	25	25	-2.09390784938823	-3.23745672074213	0.713727173268876	0	TRUE	0.754924553153977	0.000686543582456277	0.000686543582456277	0.014948755942099	0.014948755942099	NA
CCNB1	NAV1	25	25	-0.959485995323205	0.143907708985362	0.439790874073064	0	TRUE	-0.180162208421675	0.0181575356653145	0.0181575356653145	0.222656271831483	0.222656271831483	NA	25	25	-0.364200808572887	0.112029675141715	0.0997522470470679	0	TRUE	-0.101833518838085	0.0202107209816673	0.0202107209816673	0.241345613868522	0.241345613868522	NA	25	25	-0.757390240709613	0.468942689975322	0.256421813180103	0	TRUE	-0.298172873688292	1.89127271562643e-05	1.89127271562643e-05	0.000542597764193235	0.000542597764193235	NA	25	25	-1.40645232100302	-0.250414490749222	0.467983731767275	0	TRUE	-0.018381103038112	0.859659503060898	0.859659503060898	1	1	NA	25	25	-0.649638651185948	0.127675952523136	0.183044612598972	0	TRUE	-0.199594996771286	0.00309701721315256	0.00309701721315256	0.0534120085357119	0.0534120085357119	NA	25	25	-1.84287695969069	-1.75233128670507	0.197476179024791	0	TRUE	-0.296357195984426	0.000346598121949592	0.000346598121949592	0.00819199848064854	0.00819199848064854	NA
NBEAL1	NBEAL2	25	25	0.0226279429961432	0.456302969199959	0.055438532517564	0	TRUE	-0.0637209705008719	0.056744137568077	0.056744137568077	0.615567902730867	0.615567902730867	NA	25	25	0.0627466192301061	0.246606491750904	0.032586443658122	0	TRUE	0.00916344936554711	0.702487296192216	0.702487296192216	1	1	NA	25	25	-0.202854358209864	0.493247973505716	0.103106418010067	0	TRUE	-0.0218651257383768	0.597995341860547	0.597995341860547	1	1	NA	25	25	0.134436121486741	0.587587501749181	0.0664233067911687	0	TRUE	-0.00973342935928591	0.843707106819666	0.843707106819666	1	1	NA	25	25	0.128895628637993	0.628273458874821	0.0569278634942734	0	TRUE	-0.234455898026357	4.64648232505327e-08	4.64648232505327e-08	3.18730490512439e-06	3.18730490512439e-06	NA	25	25	-1.17905920243872	-1.84541470424621	0.241149840164454	0	TRUE	0.309717730656899	0.000201473425370443	0.000201473425370443	0.00522187016347266	0.00522187016347266	NA
NCAM1	NCAM2	25	25	0.0886928695776912	0.668101836050021	0.0561500412964669	0	TRUE	-0.310181646008839	3.38284570691003e-10	3.38284570691003e-10	4.53862436001687e-08	4.53862436001687e-08	NA	25	25	0.00648095759847527	0.219539461221272	0.0364570146762522	0	TRUE	0.00986298268278638	0.694913670077494	0.694913670077494	1	1	NA	25	25	-0.0807879607681074	0.643339274980665	0.0749812627791757	0	TRUE	-0.169930597884202	0.000161993366358181	0.000161993366358181	0.0035188349975833	0.0035188349975833	NA	25	25	0.144698218819463	0.775550087636198	0.0944941204359331	0	TRUE	-0.226688707080314	0.000237742459854566	0.000237742459854566	0.00659267727363693	0.00659267727363693	NA	25	25	0.0914720329881037	0.371952262543271	0.0792308560510896	0	TRUE	0.0897624743419371	0.0229563907345368	0.0229563907345368	0.303532696461012	0.303532696461012	NA	25	25	-0.964571809904819	-1.51849237884799	0.170212874569567	0	TRUE	0.0304187494020795	0.631742966134115	0.631742966134115	1	1	NA
AHNAK	NCAPH	25	25	-0.289871799614643	0.242570890028617	0.274419457868924	0	TRUE	0.0532262513763198	0.375598968490166	0.375598968490166	1	1	NA	25	25	0.0201466158527755	0.214437852124001	0.0100324923542283	0	TRUE	0.0261092179827504	0.103065035783599	0.103065035783599	1	1	NA	25	25	-0.537544931720366	0.215607821483375	0.214908459841932	0	TRUE	0.188577059675633	0.00217572073172887	0.00217572073172887	0.0358297970236177	0.0358297970236177	NA	25	25	-0.536690274054605	0.015768747860358	0.724309623441542	0	TRUE	0.219475217355211	0.0498569970114955	0.0498569970114955	0.613845209811809	0.613845209811809	NA	25	25	-0.203826851250211	0.18402545424487	0.19675016212505	0	TRUE	0.108186621258017	0.134653449878912	0.134653449878912	1	1	NA	25	25	-1.62411742206117	-2.31763579351365	0.529441806165217	0	TRUE	0.514342189849647	0.000299618021847089	0.000299618021847089	0.00726994374095073	0.00726994374095073	NA
ALKBH3	NCAPH	25	25	-0.303378387775258	0.136703033465001	0.334791905021949	0	TRUE	0.197237688001604	0.00447391487929823	0.00447391487929823	0.0630113668370674	0.0630113668370674	NA	25	25	-0.0349583844308684	0.0812080169021272	0.0515496542120959	0	TRUE	0.166045276568372	7.84694698332519e-06	7.84694698332519e-06	0.000195067813817353	0.000195067813817353	NA	25	25	-0.491037076792382	0.294005786604844	0.470413951772345	0	TRUE	0.0957149780231505	0.237652992783524	0.237652992783524	1	1	NA	25	25	-0.459153591574779	-0.0331002508634424	0.641247510986174	0	TRUE	0.334351077152888	0.00228549178704001	0.00228549178704001	0.0445538024132802	0.0445538024132802	NA	25	25	-0.225234017567287	-0.0507184931982926	0.243429400888585	0	TRUE	0.378391303115228	1.68018185237499e-05	1.68018185237499e-05	0.000539745353291181	0.000539745353291181	NA	25	25	-1.57194769405546	-2.16164370412643	0.624467390911919	0	TRUE	0.375446259926028	0.0056987251935802	0.0056987251935802	0.0902267387248854	0.0902267387248854	NA
ATP10D	NCAPH	25	25	-0.0491139528009115	0.246877853124236	0.219250985916623	0	TRUE	0.184128343405861	0.00288886519265023	0.00288886519265023	0.0427162455919684	0.0427162455919684	NA	25	25	-0.0261207271911179	0.213373299626879	0.0374235812256971	0	TRUE	-0.00408522665260124	0.875664622749797	0.875664622749797	1	1	NA	25	25	-0.0188978811141845	0.623023269356945	0.252967752610974	0	TRUE	-0.0888524940339913	0.158945097688351	0.158945097688351	1	1	NA	25	25	-0.305044047217848	0.132077305195438	0.733378930282312	0	TRUE	0.243286984438373	0.0371273841619292	0.0371273841619292	0.479778313298218	0.479778313298218	NA	25	25	-0.222777563629491	0.135181848222068	0.332609368259539	0	TRUE	0.153363521339435	0.0753910191434434	0.0753910191434434	0.857622583253484	0.857622583253484	NA	25	25	-1.29015296035748	-1.96188657517772	0.638024782940622	0	TRUE	0.353734843329248	0.00516420298357804	0.00516420298357804	0.0832411048035553	0.0832411048035553	NA
ATXN1	NCAPH	25	25	-0.246476336417635	0.151944842407164	0.282478789262499	0	TRUE	0.20698741958181	0.00174854623152208	0.00174854623152208	0.027551770893238	0.027551770893238	NA	25	25	-0.0731348832140826	0.21010772112415	0.0279586316218632	0	TRUE	-0.0294852751026048	0.205571219251401	0.205571219251401	1	1	NA	25	25	-0.494394562066173	0.288091804424039	0.404674200223617	0	TRUE	0.106210037979939	0.148852809683403	0.148852809683403	1	1	NA	25	25	-0.500403596061222	-0.0144651423389213	0.835839454809747	0	TRUE	0.275479585063796	0.0269274387611538	0.0269274387611538	0.362875243952136	0.362875243952136	NA	25	25	-0.282559119965063	0.0369450258772974	0.23708942662613	0	TRUE	0.212371320047307	0.00800432564062974	0.00800432564062974	0.122732264018722	0.122732264018722	NA	25	25	-1.55022713990279	-2.01158064696955	0.477696610902538	0	TRUE	0.227705606636961	0.0399416241705596	0.0399416241705596	0.476961500437984	0.476961500437984	NA
CAV1	NCAPH	25	25	-0.299028496947349	0.052451188549965	0.309929171897436	0	TRUE	0.319705563641382	1.50797872585639e-05	1.50797872585639e-05	0.000385370051615121	0.000385370051615121	NA	25	25	-0.0199880658293548	0.195366685882918	0.0272419290503023	0	TRUE	0.025584115207193	0.256461418649418	0.256461418649418	1	1	NA	25	25	-0.458569217176461	0.198918200075656	0.451892642490131	0	TRUE	0.248997676905394	0.00303057233318881	0.00303057233318881	0.0480847953539506	0.0480847953539506	NA	25	25	-0.47055499553166	-0.0617490212073417	0.860692562987295	0	TRUE	0.366105261674803	0.00598022182786572	0.00598022182786572	0.0995606441844195	0.0995606441844195	NA	25	25	-0.223981275909663	0.0871909464209292	0.210192262391567	0	TRUE	0.195214425806459	0.0111880497407241	0.0111880497407241	0.162793781082707	0.162793781082707	NA	25	25	-1.53745220112782	-2.18703159678997	0.575018780726193	0	TRUE	0.433149524379003	0.00167914563534563	0.00167914563534563	0.0322658884350289	0.0322658884350289	NA
CAV2	NCAPH	25	25	-0.416180048631509	0.0150724217382745	0.307178463596183	0	TRUE	0.303654372703909	2.1637787836105e-05	2.1637787836105e-05	0.000533533995270492	0.000533533995270492	NA	25	25	0.00298145828169349	0.219360358076288	0.0258515476174793	0	TRUE	0.00798987330056629	0.714714105092281	0.714714105092281	1	1	NA	25	25	-0.721272541145983	0.123831560558689	0.404518963421204	0	TRUE	0.203289850758412	0.0109708834088111	0.0109708834088111	0.149835975560657	0.149835975560657	NA	25	25	-0.594929214705935	-0.190690670760633	0.622244708827287	0	TRUE	0.442103407942709	0.000141879858404443	0.000141879858404443	0.00430899132121212	0.00430899132121212	NA	25	25	-0.247942394526023	0.0931700676046499	0.237672932506134	0	TRUE	0.187054135129418	0.0163976491751972	0.0163976491751972	0.229096983998215	0.229096983998215	NA	25	25	-1.76455352789738	-1.98097527658742	0.61194428147578	0	TRUE	0.00272832168009891	0.983071416728629	0.983071416728629	1	1	NA
CD44	NCAPH	25	25	-0.328289048224699	0.122034300039162	0.308811300083894	0	TRUE	0.203018252964748	0.00274022330726195	0.00274022330726195	0.0407163226693603	0.0407163226693603	NA	25	25	-0.0586693029260184	0.202013443603403	0.0426806192553879	0	TRUE	-0.00939989894140447	0.727803965338467	0.727803965338467	1	1	NA	25	25	-0.78060357717462	0.124659289789031	0.341689412588066	0	TRUE	0.16564271110325	0.0296911513641503	0.0296911513641503	0.359258171984361	0.359258171984361	NA	25	25	-0.509339496946027	0.0022829697296729	0.734312312405216	0	TRUE	0.267515963995628	0.019629388323122	0.019629388323122	0.27593896592064	0.27593896592064	NA	25	25	-0.393090560348166	0.0157563215596844	0.233434445934482	0	TRUE	0.143966857937714	0.0574019469794554	0.0574019469794554	0.672264422430037	0.672264422430037	NA	25	25	-1.97189958579485	-2.41402588552529	0.393650226412162	0	TRUE	0.312416328670279	0.0158573542238085	0.0158573542238085	0.214939045978305	0.214939045978305	NA
CD9	NCAPH	25	25	-0.27616019501237	0.192423184787731	0.279267065347415	0	TRUE	0.132150878240793	0.0347109135720487	0.0347109135720487	0.399845143283211	0.399845143283211	NA	25	25	-0.0973393117364261	0.160741976192336	0.0317913990056635	0	TRUE	0.0205195397216587	0.401683936558242	0.401683936558242	1	1	NA	25	25	-0.434812909165452	0.290133091003501	0.478760067885104	0	TRUE	0.138971309862385	0.0901160282985781	0.0901160282985781	0.950466682691352	0.950466682691352	NA	25	25	-0.426149987935076	-0.0113715161095221	0.72137169641577	0	TRUE	0.341329462198152	0.00380817685838237	0.00380817685838237	0.0682574861826526	0.0682574861826526	NA	25	25	-0.303458146445537	0.0672288689687787	0.204815048305401	0	TRUE	0.163458641786967	0.0272193160502853	0.0272193160502853	0.35124387289524	0.35124387289524	NA	25	25	-1.50929824293764	-2.11618428112543	0.676054977323527	0	TRUE	0.37337318065795	0.00570590267978098	0.00570590267978098	0.0902267387248854	0.0902267387248854	NA
CDK14	NCAPH	25	25	-0.38652693729524	0.0215602949402752	0.22782414280484	0	TRUE	0.31005347464864	1.84068431166687e-06	1.84068431166687e-06	6.40957128668982e-05	6.40957128668982e-05	NA	25	25	-0.0995526431481454	0.191250359093095	0.0420062925249237	0	TRUE	-0.0239474668710971	0.397146077942745	0.397146077942745	1	1	NA	25	25	-0.568004597440508	0.19170074515057	0.458339235235237	0	TRUE	0.197068432967806	0.01806160058116	0.01806160058116	0.231109430141981	0.231109430141981	NA	25	25	-0.55155616434195	-0.223418110889715	0.576421210050512	0	TRUE	0.508277263329193	1.17456016514871e-05	1.17456016514871e-05	0.000541204052787387	0.000541204052787387	NA	25	25	-0.282645675898719	0.0760313043990073	0.220301614932827	0	TRUE	0.177650727553195	0.017118933940182	0.017118933940182	0.237718132109882	0.237718132109882	NA	25	25	-1.49844526698333	-2.27359901949345	0.398541551831573	0	TRUE	0.588743575806571	2.94725881520395e-06	2.94725881520395e-06	0.000164961134039208	0.000164961134039208	NA
CMTM3	NCAPH	25	25	-0.419672489760562	0.129294160083501	0.312285597250282	0	TRUE	0.140824893055184	0.0279185737116598	0.0279185737116598	0.328656698022664	0.328656698022664	NA	25	25	-0.205534265540757	0.156610823145733	0.0701438921309318	0	TRUE	-0.0519223065841002	0.150120484610435	0.150120484610435	1	1	NA	25	25	-0.885069897919332	0.0985979786296789	0.235106866843935	0	TRUE	0.147358013876158	0.0228243109085795	0.0228243109085795	0.28485986243235	0.28485986243235	NA	25	25	-0.71519595359388	-0.149720181272401	0.681125989816178	0	TRUE	0.297210746297973	0.0082318851292668	0.0082318851292668	0.129933885510978	0.129933885510978	NA	25	25	-0.503695360735577	-0.000403531404186419	0.22425937470559	0	TRUE	0.0829383313297284	0.214908841627418	0.214908841627418	1	1	NA	25	25	-1.95961560293181	-2.32485060044397	0.251930050962396	0	TRUE	0.252644861904658	0.0158170904821458	0.0158170904821458	0.214737695745564	0.214737695745564	NA
CSRP1	NCAPH	25	25	-0.418006813012445	0.138711676641998	0.310735451573863	0	TRUE	0.127670939708371	0.0435583181108533	0.0435583181108533	0.485812585196407	0.485812585196407	NA	25	25	-0.0921004505384116	0.31969747053282	0.0584697535720915	0	TRUE	-0.191398462791602	1.16500313537384e-06	1.16500313537384e-06	3.7690243953445e-05	3.7690243953445e-05	NA	25	25	-0.374297413128291	0.497723730491209	0.249647813049717	0	TRUE	-0.124666855088846	0.0373766862869512	0.0373766862869512	0.439997344598163	0.439997344598163	NA	25	25	-0.657725669514972	-0.0772442724755466	0.815804806039266	0	TRUE	0.223365532673545	0.0688364448648718	0.0688364448648718	0.813489768170598	0.813489768170598	NA	25	25	-0.358972816697736	0.220737941427007	0.226280201818246	0	TRUE	-0.066628720592673	0.35999401081012	0.35999401081012	1	1	NA	25	25	-1.49670002075542	-1.92941852215406	0.432003828322288	0	TRUE	0.169743542483469	0.105051452674292	0.105051452674292	1	1	NA
CYB5A	NCAPH	9	9	-0.31432300797366	0.409981493266143	0.210695812431811	0	TRUE	-0.208431482516906	0.0405292806085093	0.0405292806085093	0.457623688183611	0.457623688183611	NA	9	9	-0.0283650684063211	0.267782838165875	0.0125864025874694	0	TRUE	-0.0774941947775577	0.0320596266049296	0.0320596266049296	0.366987355605408	0.366987355605408	NA	9	9	-0.202855648997181	0.739164884279766	0.234292106502513	0	TRUE	-0.36050113702289	0.00352424872443792	0.00352424872443792	0.0546737338323515	0.0546737338323515	NA	9	9	-0.686449669428422	0.323655267486053	0.838863194959696	0	TRUE	-0.245550405590326	0.220739602754268	0.220739602754268	1	1	NA	9	9	-0.458612377941195	0.184886818072403	0.320795824426478	0	TRUE	-0.0955530786401946	0.489112152909031	0.489112152909031	1	1	NA	9	9	-1.57808505034762	-1.85403036983248	0.674309498633066	0	TRUE	0.00247864349907273	0.989798270316879	0.989798270316879	1	1	NA
DBNDD2	NCAPH	25	25	-0.397810619966753	0.168032926482211	0.372911649551598	0	TRUE	0.0979617689489398	0.155161270623712	0.155161270623712	1	1	NA	25	25	-0.0221656739750819	0.27156136650538	0.0217707047204982	0	TRUE	-0.0788266134680723	0.000553430524939658	0.000553430524939658	0.0090974795671427	0.0090974795671427	NA	25	25	-0.526205862859297	0.49776252755314	0.47895938995823	0	TRUE	-0.207054558324359	0.0120962731037234	0.0120962731037234	0.163978716188172	0.163978716188172	NA	25	25	-0.538431243185799	-0.0479935008928731	0.883804483427869	0	TRUE	0.295063786162928	0.0260937521552987	0.0260937521552987	0.353205615045861	0.353205615045861	NA	25	25	-0.289651290585386	0.177397548496544	0.294240120682976	0	TRUE	0.05573308546496	0.491308854843676	0.491308854843676	1	1	NA	25	25	-1.67988176243977	-1.55280649729005	0.628641806795578	0	TRUE	-0.447677595400349	0.000440678640877327	0.000440678640877327	0.0101270384097946	0.0101270384097946	NA
DCP1B	NCAPH	25	25	-0.334431493303889	0.149755692013461	0.17452322318871	0	TRUE	0.14982258874348	0.003477153387052	0.003477153387052	0.0505847462578396	0.0505847462578396	NA	25	25	-0.0846646012012702	0.236161254819053	0.0316965006776531	0	TRUE	-0.0717516360484946	0.00516921757546709	0.00516921757546709	0.0698669849486731	0.0698669849486731	NA	25	25	-0.584490157534463	0.275627601671359	0.361946280358929	0	TRUE	0.0728059363114162	0.297124188049321	0.297124188049321	1	1	NA	25	25	-0.567033720131054	-0.0990344962543774	0.373075763711158	0	TRUE	0.348067683257443	2.70783076036825e-05	2.70783076036825e-05	0.00111773856990893	0.00111773856990893	NA	25	25	-0.248374445562708	0.150447428850206	0.165048139511628	0	TRUE	0.100497872716629	0.137738485281754	0.137738485281754	1	1	NA	25	25	-1.4909974170219	-2.01433816438292	0.482566240394647	0	TRUE	0.278907907669108	0.0112762637738759	0.0112762637738759	0.159251551063083	0.159251551063083	NA
DPP7	NCAPH	25	25	-0.43600687756891	0.0936460623567713	0.290910191372369	0	TRUE	0.179000288438995	0.00437846411342844	0.00437846411342844	0.0619317058616518	0.0619317058616518	NA	25	25	-0.161571616747164	0.198642229709254	0.0265413098798735	0	TRUE	-0.0733064260951787	0.00357543524922431	0.00357543524922431	0.0504168374045603	0.0504168374045603	NA	25	25	-0.561386528457741	0.484110873697365	0.308302823227142	0	TRUE	-0.209628382441222	0.00232973309154409	0.00232973309154409	0.0379550094635986	0.0379550094635986	NA	25	25	-0.688927619017991	-0.159960563486403	0.837746591450099	0	TRUE	0.30045659826073	0.0220014833851877	0.0220014833851877	0.305984259548482	0.305984259548482	NA	25	25	-0.387857774661657	0.0392551183677776	0.179955469338257	0	TRUE	0.126189860464606	0.0567182949953402	0.0567182949953402	0.666825821123796	0.666825821123796	NA	25	25	-1.73631107582356	-1.94223327794601	0.60208310301059	0	TRUE	-0.0131278625669933	0.913079495419086	0.913079495419086	1	1	NA
