gene1	gene2	n_combn_PC9	n_single_PC9	mean_combn_PC9	mean_single_PC9	var_combn_PC9	var_single_PC9	orientation_agree_PC9	differential_combn_vs_single_PC9	pval1_combn_vs_single_PC9	pval2_combn_vs_single_PC9	fdr1_combn_vs_single_PC9	fdr2_combn_vs_single_PC9	significant_combn_vs_single_PC9	n_combn_HeLa	n_single_HeLa	mean_combn_HeLa	mean_single_HeLa	var_combn_HeLa	var_single_HeLa	orientation_agree_HeLa	differential_combn_vs_single_HeLa	pval1_combn_vs_single_HeLa	pval2_combn_vs_single_HeLa	fdr1_combn_vs_single_HeLa	fdr2_combn_vs_single_HeLa	significant_combn_vs_single_HeLa
DYSF	MYOF	16	16	-0.359749174103391	-0.116233930780181	0.0744641920913534	0.0292526450441103	TRUE	0.0577836478818866	0.501108119944164	0.501108119944164	1	1	NA	16	16	-0.48714534234255	-0.0589320421362583	0.0949751229585458	0.0952202174111083	TRUE	0.272891821646033	0.00742802482753208	0.00742802482753208	0.33407253857368	0.33407253857368	NA
GCOM1	MYZAP	16	16	-0.132368979115148	0.407274244250727	0.0906801605564314	0.0513665251410427	TRUE	-0.254319157218866	0.00201411963405855	0.00201411963405855	0.148478320536398	0.148478320536398	NA	16	16	0.0534650463208108	0.365596227662451	0.125991090253126	0.483636226813503	TRUE	0.420791770763467	0.00183788629158337	0.00183788629158337	0.123705178598186	0.123705178598186	NA
MZT2A	MZT2B	16	16	-0.348615781721132	-0.194710284075361	0.184178422456879	0.197973332435895	TRUE	0.152871877063411	0.111441018486647	0.111441018486647	1	1	NA	16	16	-0.875769193071016	-0.309228858902353	1.40148948433544	0.647137412795253	TRUE	0.15892458796873	0.472878514527986	0.472878514527986	1	1	NA
NAA10	NAA11	16	16	-1.19413648989309	-0.772361393235686	0.364619781142359	0.334746845603398	TRUE	-0.169783369151505	0.094843574107561	0.094843574107561	1	1	NA	16	16	-2.12280124566698	-1.54079482796107	1.38927491988314	0.640300157737751	TRUE	0.121641540467256	0.599351262476047	0.599351262476047	1	1	NA
NAA15	NAA16	16	16	-0.758097766359444	-0.518708806062821	0.366184156625006	0.489478505111617	TRUE	0.0499145794590542	0.49085205798053	0.49085205798053	1	1	NA	16	16	-1.5017871511983	-1.24694865384552	1.44213327061254	1.37797140863491	TRUE	0.506864701680556	0.00116379676708172	0.00116379676708172	0.0979166173004956	0.0979166173004956	NA
FOLH1	NAALAD2	16	16	-0.385063234426738	-0.0121039991440335	0.0954740283160089	0.0343244772922221	TRUE	-0.0741564721520021	0.408139379809958	0.408139379809958	1	1	NA	16	16	-1.09774055325618	-0.372935807179555	0.349030512815154	0.608583887801485	TRUE	0.0515789105191486	0.675582304394816	0.675582304394816	1	1	NA
NABP1	NABP2	16	16	-0.706785939465557	0.0977664230897999	0.369086356745765	0.110097756380423	TRUE	-0.487632341850955	0.000483595969095467	0.000483595969095467	0.0550479109202797	0.0550479109202797	NA	16	16	-1.50082485709799	-0.0816114841315558	0.906231147134691	0.437362151952169	TRUE	-0.64023984138263	0.00791161497709697	0.00791161497709697	0.349940475629907	0.349940475629907	NA
NAP1L1	NAP1L4	16	16	-0.0492053793635055	0.228501659709964	0.0769642330461798	0.0326506976081671	TRUE	0.0046347797140481	0.959549626560788	0.959549626560788	1	1	NA	16	16	-0.688488645452592	0.0990950152154801	0.509368701020852	0.612226361451444	TRUE	-0.0513424083682178	0.819310926861071	0.819310926861071	1	1	NA
NAPA	NAPB	16	16	-0.508342109893866	-0.192355493840479	0.269377436436808	0.295335396728711	TRUE	0.00975338348920546	0.931084050616177	0.931084050616177	1	1	NA	16	16	-1.23331099441534	-1.17157611556106	1.03886836753718	1.62712680230842	TRUE	0.728462975996138	4.56391224643793e-06	4.56391224643793e-06	0.00176634027757373	0.00176634027757373	NA
NAT1	NAT2	16	16	0.124034068598705	0.448221992304499	0.0867979003866298	0.0559932198096206	TRUE	-0.0411728887568213	0.667211111058065	0.667211111058065	1	1	NA	16	16	-0.0278980596217239	0.872463036868795	0.177829176568413	0.148719589950946	TRUE	-0.143411534009084	0.296716825754909	0.296716825754909	1	1	NA
NAV2	NAV3	16	16	-0.321764822969509	0.0492575661261752	0.0789637447508562	0.0606325416793175	TRUE	-0.0792232128374066	0.413749906081908	0.413749906081908	1	1	NA	16	16	-0.717224109851197	0.134039922943215	0.0961017372797486	0.212623433890456	TRUE	-0.148316030112183	0.246900198310419	0.246900198310419	1	1	NA
LRBA	NBEA	16	16	0.161329432812373	0.25482690665132	0.10691901671622	0.074017174724521	TRUE	0.191902997046882	0.0402825473174797	0.0402825473174797	1	1	NA	16	16	-0.477188893024926	0.0967510796970375	0.365127584327289	0.215816499459471	TRUE	0.163273744770797	0.10759520664513	0.10759520664513	1	1	NA
NBPF15	NBPF3	16	16	-1.12874677459059	-1.00225130718082	0.399757186986789	0.465645141843127	TRUE	0.120048084053252	0.219769992477952	0.219769992477952	1	1	NA	16	16	-2.7260841100811	-2.32149736256478	1.37406084589296	1.46531782216337	TRUE	0.0852442251483699	0.555182120292102	0.555182120292102	1	1	NA
NCK1	NCK2	16	16	0.0475254447143703	0.10687371762062	0.13058571097751	0.119204257548435	TRUE	0.22858658938537	0.0314402568683554	0.0314402568683554	0.965723116713059	0.965723116713059	NA	16	16	0.0858609397831637	0.915647437417175	0.13642544075522	0.222174927803004	TRUE	-0.0715737751529393	0.518068307600564	0.518068307600564	1	1	NA
NCKAP1	NCKAP1L	16	16	-0.281248916989043	0.114412996932489	0.0640523573829746	0.108159953359294	TRUE	-0.103296679159389	0.243138700937513	0.243138700937513	1	1	NA	16	16	-1.0016386766115	-0.305467929959339	0.497055930561948	0.545917954941196	TRUE	0.0542407007273443	0.662540173804884	0.662540173804884	1	1	NA
NDE1	NDEL1	16	16	-0.509179138387039	0.35735214133558	0.152929628915375	0.015363188489986	TRUE	-0.573632803393944	2.52312512344946e-07	2.52312512344946e-07	0.000325502718593049	0.000325502718593049	NA	16	16	-2.39377990763747	-0.815610651403587	0.261887760112933	0.312195536365152	TRUE	-0.766395127610433	1.33389298188132e-05	1.33389298188132e-05	0.00387300580897638	0.00387300580897638	NA
NDUFA4	NDUFA4L2	16	16	-0.212881243331787	-0.0440335278775431	0.0526756707381358	0.133501512896195	TRUE	0.126625101068018	0.191900084711322	0.191900084711322	1	1	NA	16	16	-0.641547411575221	-0.0333213351901779	0.658456726966744	0.636999911094672	TRUE	0.145278747887988	0.249438920189751	0.249438920189751	1	1	NA
NECAP1	NECAP2	16	16	-0.30566135174743	0.0268843506443947	0.0683953173630298	0.102059458551386	TRUE	-0.0400134519388404	0.695252666849397	0.695252666849397	1	1	NA	16	16	-0.25959704619983	-0.0481495047784034	0.175374755894199	0.197527423400087	TRUE	0.496826107857151	0.00178484789555588	0.00178484789555588	0.123353157688484	0.123353157688484	NA
NEK6	NEK7	8	8	0.0423949922974945	0.258545055279555	0.084492337363633	0.100200176116509	TRUE	0.0682661647644448	0.582608700603511	0.582608700603511	1	1	NA	8	8	-0.315420022327377	0.662002248320644	0.622442145984109	0.353233700979247	TRUE	-0.22280128748891	0.246132159737813	0.246132159737813	1	1	NA
NELL1	NELL2	16	16	-0.335355916992039	0.0226163635356527	0.109377905089052	0.0981140036285067	TRUE	-0.0599754572098257	0.55023201778398	0.55023201778398	1	1	NA	16	16	-0.594188032132701	-0.427411103076445	0.317982349824207	0.383012852724956	TRUE	0.571438574380099	0.000492246657913342	0.000492246657913342	0.0521947712523743	0.0521947712523743	NA
DCC	NEO1	16	16	0.0336058631647534	0.33064437736017	0.0971429126706134	0.0672042213815786	TRUE	-0.0122009028977551	0.894388014122347	0.894388014122347	1	1	NA	16	16	0.0912851650839732	0.821835173058783	0.334721163495248	0.210852138020461	TRUE	0.0196127271578394	0.879228688403575	0.879228688403575	1	1	NA
ARHGEF3	NET1	16	16	0.165566561422955	0.325529990397207	0.0925479051798891	0.0836537363842959	TRUE	0.125277992048906	0.174079461684261	0.174079461684261	1	1	NA	16	16	0.181770683240328	0.918633239750118	0.172846355530051	0.235438847823693	TRUE	0.0245584252030741	0.794414071157197	0.794414071157197	1	1	NA
NETO1	NETO2	16	16	0.138860245123043	0.444266672056556	0.0957710216669629	0.118571914804467	TRUE	-0.0143463566241589	0.873258482011454	0.873258482011454	1	1	NA	16	16	-0.280128543739583	0.670869674183573	0.190231401172412	0.0999190620128071	TRUE	-0.200746092633078	0.146257508665115	0.146257508665115	1	1	NA
NHLH1	NHLH2	16	16	0.0565673272956441	0.175284628762298	0.0894473055390298	0.119590554724064	TRUE	0.169516951981791	0.0446404514429654	0.0446404514429654	1	1	NA	16	16	0.257842238340373	1.1049739405057	0.110667352345901	0.175563410302646	TRUE	-0.0818458872670779	0.36627392000486	0.36627392000486	1	1	NA
NIPA2	NIPAL1	16	16	0.0340871017667591	0.136416995552918	0.0357466542819536	0.0467553541349949	TRUE	0.180233065753803	0.0251043080189395	0.0251043080189395	0.841345973599664	0.841345973599664	NA	16	16	0.0304318501793476	0.577107339868929	0.0839288495633247	0.305576802797116	TRUE	0.196023518310773	0.0883609880982374	0.0883609880982374	1	1	NA
NIPSNAP1	NIPSNAP2	16	16	-0.278987080502613	0.0892694600600815	0.0967792584668206	0.0540557285034502	TRUE	-0.0785408194003227	0.466470529499291	0.466470529499291	1	1	NA	16	16	-0.575608468036332	0.213878472603189	0.265903525139767	0.203107823604143	TRUE	-0.064499398726324	0.610713757089667	0.610713757089667	1	1	NA
NIPSNAP3A	NIPSNAP3B	16	16	-0.0468667713791284	0.236602391110605	0.104759566591209	0.0569777053184714	TRUE	-0.00109813886998372	0.991641392017431	0.991641392017431	1	1	NA	16	16	-0.891013586061782	-0.839773482507176	0.206468951165168	0.479906481169878	TRUE	0.703749337083404	0.000147203104555492	0.000147203104555492	0.0237379283496666	0.0237379283496666	NA
NKAP	NKAPL	16	16	-0.827554825543554	-0.538965543889776	0.124107980691284	0.119783335400727	TRUE	0.0473000799214318	0.619883238750499	0.619883238750499	1	1	NA	16	16	-1.48562739032157	-1.1457327590861	0.198256572873723	0.33667129852359	TRUE	0.469379395814418	0.00154271222724239	0.00154271222724239	0.112653876040212	0.112653876040212	NA
NKIRAS1	NKIRAS2	16	16	-0.255530322658744	0.232410797451947	0.0569077872403874	0.0431064619278754	TRUE	-0.200468585484403	0.0112496618389792	0.0112496618389792	0.477175231462056	0.477175231462056	NA	16	16	-0.815068440765623	-0.243799083077585	0.141434282178528	0.164265490026021	TRUE	0.135237686897585	0.238799441994024	0.238799441994024	1	1	NA
NLRP2	NLRP7	16	16	-0.700081699844544	-0.611718412840223	0.14082780520017	0.127214454972883	TRUE	0.23874388843019	0.00553409052172788	0.00553409052172788	0.301665049831626	0.301665049831626	NA	16	16	0.202427617360732	0.854924354822613	0.0942263503078858	0.0804748271812401	TRUE	0.111679126891318	0.303244700709561	0.303244700709561	1	1	NA
NMT1	NMT2	16	16	-1.20599973461217	-1.07216490121032	0.869537280700933	1.17652335340299	TRUE	0.0484362217647224	0.562878843480282	0.562878843480282	1	1	NA	16	16	-2.14717387929891	-1.3146288718691	2.56383550569255	1.19794384859064	TRUE	-0.181670752800131	0.352828435273132	0.352828435273132	1	1	NA
NOL4	NOL4L	16	16	-0.0210237078085006	0.447475629927503	0.0291467424536056	0.0860682327765405	TRUE	-0.184877587575731	0.0309700922342702	0.0309700922342702	0.962241334414545	0.962241334414545	NA	16	16	-0.528833869975049	0.0968506639413092	0.357999913166025	0.139928503335397	TRUE	0.095608452215193	0.437179213999779	0.437179213999779	1	1	NA
NOVA1	NOVA2	16	16	-0.368366307044481	-0.0614706372343462	0.103707452988026	0.0705733809308547	TRUE	-0.000718541880540352	0.992284954006407	0.992284954006407	1	1	NA	16	16	-0.30167815650239	0.42422770939206	0.552224696424527	0.605350271695515	TRUE	0.0165466828396062	0.890752222831965	0.890752222831965	1	1	NA
NPBWR1	NPBWR2	12	12	0.0566520732692919	0.307262968766789	0.058680473521377	0.0235023985538556	TRUE	0.0304225125723365	0.747326645472842	0.747326645472842	1	1	NA	12	12	-1.04732748946673	-0.303255233948513	0.174886399849714	0.115114040183955	TRUE	-0.0229991319240395	0.861718884930173	0.861718884930173	1	1	NA
NPR1	NPR2	16	16	-0.442503153216583	-0.0995148845563938	0.0871136495185469	0.0980729125179581	TRUE	-0.0313433901505233	0.72829741112824	0.72829741112824	1	1	NA	16	16	-0.88748890676116	-0.125415608714042	0.0908575050034034	0.239966567792999	TRUE	-0.0446683595984285	0.654564946486086	0.654564946486086	1	1	NA
NPTX1	NPTX2	16	16	-0.0137087466906904	0.364014814665443	0.056891323261066	0.0957791190109744	TRUE	-0.0951823384524303	0.321811785576622	0.321811785576622	1	1	NA	16	16	-0.368713504043584	-0.0407719285603432	0.126414119898114	0.0785168699774367	TRUE	0.373463614428598	0.00183753013440647	0.00183753013440647	0.123705178598186	0.123705178598186	NA
NR1H2	NR1H3	16	16	-0.298271681172002	0.20019891627878	0.0581167587403745	0.12348472544322	TRUE	-0.206802654946301	0.031202590224153	0.031202590224153	0.962241334414545	0.962241334414545	NA	16	16	-0.305055866680873	0.158572911429235	0.34170951671544	0.414862407927571	TRUE	0.258716183168705	0.119228218646059	0.119228218646059	1	1	NA
NR2C1	NR2C2	16	16	-0.339184227434264	0.0865462091257224	0.0707123524514208	0.0263575130174796	TRUE	-0.133608887427712	0.101075795542642	0.101075795542642	1	1	NA	16	16	-1.11116682254998	-0.0723115266119257	0.303203596913199	0.0764119997894602	TRUE	-0.318320195680104	0.0162121132468125	0.0162121132468125	0.567824905895513	0.567824905895513	NA
NR5A1	NR5A2	16	16	-0.155497168237498	0.315816406316467	0.0463082445903243	0.0368192956415281	TRUE	-0.189212198462508	0.0251084277108665	0.0251084277108665	0.841345973599664	0.841345973599664	NA	16	16	-0.952907108976598	-0.306631318523114	0.216127289601764	0.214058759308988	TRUE	0.0816521466516493	0.512705971321459	0.512705971321459	1	1	NA
NRBP1	NRBP2	16	16	-0.6777802033975	-0.567503697323001	0.673699494897543	0.350653432043617	TRUE	0.159243294747706	0.19599713518194	0.19599713518194	1	1	NA	16	16	-1.42532376125219	-0.667843711598923	0.936391428920681	0.368686649148846	TRUE	0.000327456495340852	0.997833045216632	0.997833045216632	1	1	NA
NSG1	NSG2	16	16	0.126607507565872	0.437165431493007	0.0640367150960852	0.0592595683357136	TRUE	-0.0244826974897486	0.741884769592438	0.741884769592438	1	1	NA	16	16	-0.206432695599573	0.507141339016817	0.103545809047184	0.0280636250872094	TRUE	0.0345494302798284	0.74201540312331	0.74201540312331	1	1	NA
NT5DC2	NT5DC3	16	16	-0.0981748049134432	0.144597727753965	0.123243804774482	0.0581565400558831	TRUE	0.0459777970841545	0.56023576060939	0.56023576060939	1	1	NA	16	16	-1.06142681271915	-0.319220142276152	0.173656467055719	0.252212845597314	TRUE	-0.00845856916045449	0.945238718558712	0.945238718558712	1	1	NA
NT5C	NT5M	16	16	-0.160706865951245	-0.0807313058397435	0.0409121480770843	0.175970829728722	TRUE	0.216929672816448	0.0264477681333703	0.0264477681333703	0.860159824839574	0.860159824839574	NA	16	16	-0.403379577098888	0.290826014532152	0.210143800109308	0.0975921496201183	TRUE	0.019040295800185	0.863002574494138	0.863002574494138	1	1	NA
NTN1	NTN3	16	16	0.0358253219769728	0.374094979788244	0.0340088400371895	0.026781288761058	TRUE	-0.055757776659905	0.436340055387456	0.436340055387456	1	1	NA	16	16	-0.33205979042194	0.236084523920817	0.14314454203244	0.499362465999352	TRUE	0.149273575150349	0.332813290145583	0.332813290145583	1	1	NA
NTNG1	NTNG2	16	16	0.034597355158593	0.321841522165286	0.128211315819905	0.0363717775046582	TRUE	-0.00306488686759084	0.975323297285279	0.975323297285279	1	1	NA	16	16	-0.192648379857859	0.27249782757421	0.263676147445202	0.488480475413668	TRUE	0.266551814151374	0.0322291978071347	0.0322291978071347	0.91047078677115	0.91047078677115	NA
NUCB1	NUCB2	16	16	-0.519151829083681	-0.27600956564554	0.0974375573852246	0.0930825858522877	TRUE	0.0793671577040593	0.389565038734827	0.389565038734827	1	1	NA	16	16	-0.247914799857423	0.749838192398275	0.136099838838559	0.0865150181823128	TRUE	-0.248938355616464	0.020488311941739	0.020488311941739	0.658045945719724	0.658045945719724	NA
NUMB	NUMBL	16	16	-0.372232141812966	-0.312555692681321	0.0826854076904106	0.0780081084132421	TRUE	0.259096471050114	0.00790982029377312	0.00790982029377312	0.364438640183207	0.364438640183207	NA	16	16	-0.15613755236237	0.460588022780717	0.295238022923079	0.192636664381308	TRUE	0.109733230452379	0.363439946975806	0.363439946975806	1	1	NA
NXPH1	NXPH2	16	16	-0.0125824927592472	0.363070563423505	0.126166091311037	0.0634193314300722	TRUE	-0.0894929089479317	0.312202383384469	0.312202383384469	1	1	NA	16	16	-0.0601578185531856	0.606692528686796	0.431019334912647	0.247362368804059	TRUE	0.0728761663956397	0.559433158380712	0.559433158380712	1	1	NA
NXT1	NXT2	16	16	-0.332104858932635	0.172376420564702	0.09982085817436	0.145715729697007	TRUE	-0.210908788876384	0.0593452693221236	0.0593452693221236	1	1	NA	16	16	-2.47157990218494	-2.30166402174563	2.0593526419277	0.846833617274314	TRUE	0.391487583558532	0.168706512454749	0.168706512454749	1	1	NA
OBP2A	OBP2B	16	16	-0.148475081962988	-0.0378122630319323	0.105317560073175	0.0874329707819919	TRUE	0.181707797766373	0.0390756182946924	0.0390756182946924	1	1	NA	16	16	-1.80801539203466	-1.67925394462368	0.438562135641255	0.946278147128184	TRUE	0.619092706199073	0.00140451736943198	0.00140451736943198	0.107639785377655	0.107639785377655	NA
OCM	OCM2	16	16	0.093746983838677	0.305584496268398	0.0534750324025041	0.163667250706733	TRUE	0.0791051573000032	0.348590570739403	0.348590570739403	1	1	NA	16	16	-0.78301601299244	-0.374584876838132	0.358740349601301	0.119965716570699	TRUE	0.314300465820611	0.015445104514981	0.015445104514981	0.548405043723789	0.548405043723789	NA
OGDH	OGDHL	16	16	-0.941943960035064	-1.12064519327361	0.883905010046337	0.84059870404949	TRUE	0.399011593796764	0.000355113236375762	0.000355113236375762	0.0471992396552025	0.0471992396552025	NA	16	16	-0.0537421342354657	0.559149047953818	0.200778020904293	0.0862244185234775	TRUE	0.134206283214938	0.245002093264373	0.245002093264373	1	1	NA
OSBP	OSBP2	16	16	-0.699850511490587	-0.535417648259888	1.25180571193135	1.18283523620883	TRUE	0.0463123914433519	0.699809452252115	0.699809452252115	1	1	NA	16	16	-1.4484095473043	-0.845573138341812	2.53306887984267	3.50444292339612	TRUE	-0.00250627174219004	0.987951637447759	0.987951637447759	1	1	NA
OSBPL10	OSBPL11	16	16	-0.110291229378015	0.480913446107388	0.142622469795944	0.048820102370101	TRUE	-0.304937443135755	0.00147091468182524	0.00147091468182524	0.123756135139572	0.123756135139572	NA	16	16	-0.556123296962991	0.321495677139961	0.266609361979615	0.0487232728334385	TRUE	-0.157936129885322	0.207737548050328	0.207737548050328	1	1	NA
OSBPL5	OSBPL8	16	16	-0.140287087751608	0.152872698773627	0.0627264551747174	0.0240586773940467	TRUE	-0.00998619333928056	0.904478241706288	0.904478241706288	1	1	NA	16	16	-0.447931452799328	-0.0788127492856575	0.0793490860155548	0.253662117688818	TRUE	0.32974913186038	0.0193035671123927	0.0193035671123927	0.635823814350427	0.635823814350427	NA
OTUD7A	OTUD7B	16	16	-0.0808628268742684	0.188072857564623	0.072076065493551	0.140910270979731	TRUE	0.018472958420608	0.853773319821338	0.853773319821338	1	1	NA	16	16	-0.52442348970406	0.205866168537972	0.248171909213208	0.199131132238376	TRUE	-0.00737454727067502	0.953007312959629	0.953007312959629	1	1	NA
OXCT1	OXCT2	16	16	-0.409914193106058	-0.207335031263878	0.225148238458818	0.142985594017284	TRUE	0.122590147038074	0.124293814612779	0.124293814612779	1	1	NA	16	16	-0.619431364597125	-0.414751948565062	0.884101889716143	0.991496732721592	TRUE	0.538546710120739	0.000865365380871563	0.000865365380871563	0.0778875688997463	0.0778875688997463	NA
AVP	OXT	16	16	0.184265083932027	0.240758525423061	0.0512454440257947	0.123423877225705	TRUE	0.227422340973593	0.0368735868922719	0.0368735868922719	1	1	NA	16	16	-0.243408229353526	0.425590175158543	0.127321659677505	0.447007272128085	TRUE	0.0591133792037206	0.71895440717374	0.71895440717374	1	1	NA
P2RY2	P2RY4	16	16	-0.0434839986757124	0.525580267565565	0.122546389577787	0.0205573295129583	TRUE	-0.287455310005455	0.00364976955065867	0.00364976955065867	0.224213615079849	0.224213615079849	NA	16	16	-0.508248610889568	0.355288732994817	0.153988315999657	0.0995081307930581	TRUE	-0.146193732017616	0.164069050066956	0.164069050066956	1	1	NA
P4HA1	P4HA2	16	16	-0.356277440858913	-0.186368841786946	0.122751214126436	0.0623129018532329	TRUE	0.135927388455383	0.13687733301946	0.13687733301946	1	1	NA	16	16	-0.248439243708524	0.665275792683729	0.161122592371866	0.16841654557659	TRUE	-0.17298080758147	0.0424133371771824	0.0424133371771824	1	1	NA
PACS1	PACS2	16	16	-0.104480410953891	0.14023174068506	0.0962342416869704	0.0987031385793335	TRUE	0.0460469527801096	0.570701169760161	0.570701169760161	1	1	NA	16	16	-0.754419111509192	-0.477315426223344	0.0725716850339277	0.514220736788982	TRUE	0.444603035890739	0.0252460206308608	0.0252460206308608	0.772395071777504	0.772395071777504	NA
PAFAH1B2	PAFAH1B3	16	16	0.122037228840747	-0.0183797418793224	0.0809098340904889	0.0691425759886875	TRUE	0.423858127341449	0.000221581770879606	0.000221581770879606	0.0345428388199637	0.0345428388199637	NA	16	16	0.155444360382115	0.741600184747875	0.159040277057449	0.731458362696553	TRUE	0.157571914723314	0.382164698827373	0.382164698827373	1	1	NA
PAIP2	PAIP2B	16	16	0.0966426627245375	0.31799187233672	0.0453485088566904	0.0314484643413033	TRUE	0.0611348918021573	0.440629280830562	0.440629280830562	1	1	NA	16	16	-0.298532183866008	0.00873742119105792	0.296006074366263	0.16571326320403	TRUE	0.424367341004515	0.00127322604661815	0.00127322604661815	0.102795300319208	0.102795300319208	NA
PAPSS1	PAPSS2	16	16	-0.374446491469946	0.116826009912084	0.18557743529088	0.225373531557834	TRUE	-0.186752564512394	0.114430163965489	0.114430163965489	1	1	NA	16	16	-0.546695190113198	0.620189387295102	0.336632102374197	0.217281167212668	TRUE	-0.430997660190741	0.00381410918593182	0.00381410918593182	0.217080741078248	0.217080741078248	NA
PARVA	PARVB	16	16	0.0799608293245782	0.30098887524846	0.0602155344047762	0.0563915806414031	TRUE	0.0617795365020642	0.46057124141955	0.46057124141955	1	1	NA	16	16	-0.243437539880411	0.537493235872038	0.354919154051919	0.126059264596793	TRUE	-0.0376256950447747	0.78012999946181	0.78012999946181	1	1	NA
PAX3	PAX7	16	16	-0.258494463148708	-0.0519743040525785	0.208419892760991	0.178479033527892	TRUE	0.105700349238287	0.201391682344963	0.201391682344963	1	1	NA	16	16	0.11134025293311	0.989720762893993	0.190416113918596	0.170707327909971	TRUE	-0.122402402572084	0.25736540933775	0.25736540933775	1	1	NA
PCK1	PCK2	16	16	0.082661854962549	0.312700720629597	0.128553391721941	0.0210486787560441	TRUE	0.0547281971540946	0.507244559736163	0.507244559736163	1	1	NA	16	16	-0.507281981743835	-0.00794085685420562	0.388171308153576	0.457211760395351	TRUE	0.222502593352192	0.0699694298725119	0.0699694298725119	1	1	NA
PCMTD1	PCMTD2	16	16	-0.00474108378641381	0.126690172667324	0.0771236193289764	0.0481148424986171	TRUE	0.152628906838881	0.07842063699092	0.07842063699092	1	1	NA	16	16	-0.942047096536858	0.178546711783249	0.166393735620193	0.165693004626776	TRUE	-0.420029853651356	0.00112961337282175	0.00112961337282175	0.097152593397048	0.097152593397048	NA
FURIN	PCSK4	16	16	-0.486110180698078	-0.0629812603208831	0.0734977916072937	0.0793588447905635	TRUE	-0.114477830124425	0.22271104736847	0.22271104736847	1	1	NA	16	16	-0.868855937486327	-0.459017589668514	0.464093742181349	0.487411480070154	TRUE	0.338683226929742	0.0682852797484146	0.0682852797484146	1	1	NA
PCYT1A	PCYT1B	16	16	-0.168449284065435	0.295115940207647	0.0921170534594757	0.0739970531392655	TRUE	-0.176568514427158	0.0413127176779445	0.0413127176779445	1	1	NA	16	16	-1.48190589092907	-0.641861810669659	0.996086902220539	0.680957875298215	TRUE	-0.0369437990485942	0.812345845274585	0.812345845274585	1	1	NA
PDCL2	PDCL3	16	16	-0.227292502866367	0.263990255700602	0.101174003117905	0.0885923378536932	TRUE	-0.201930700223803	0.0258912953427337	0.0258912953427337	0.852648007499098	0.852648007499098	NA	16	16	-0.701076578942634	0.0740582580153366	0.753986635144625	0.978389270300466	TRUE	-0.0163336520136577	0.90966076540872	0.90966076540872	1	1	NA
PDE1A	PDE1B	16	16	-0.0785820003000683	-0.1887202976645	0.113138579259087	0.0532392910637456	TRUE	0.408869963790804	1.4462431534381e-05	1.4462431534381e-05	0.00571117295742707	0.00571117295742707	NA	16	16	-0.414866868551494	0.276450112329201	0.331634857033862	0.0931769042630105	TRUE	0.0287151562387938	0.828320345126558	0.828320345126558	1	1	NA
PDE6G	PDE6H	16	16	0.0794452812627792	0.163773531012786	0.0250436967292213	0.114809943742905	TRUE	0.197308136622741	0.0481477286019004	0.0481477286019004	1	1	NA	16	16	-0.438912794935071	0.455320926138897	0.513904410097345	0.271959861594987	TRUE	-0.151518589368587	0.241161824554316	0.241161824554316	1	1	NA
PDE7A	PDE7B	16	16	0.0373678096334799	0.0845916328152643	0.0551394608108387	0.0337085993496954	TRUE	0.234889369777639	0.00482207673671685	0.00482207673671685	0.275569724107036	0.275569724107036	NA	16	16	0.119845635589478	0.737657182648884	0.138214382794191	0.159119132198737	TRUE	0.14597366309039	0.23046512578435	0.23046512578435	1	1	NA
PDE8A	PDE8B	16	16	0.0118511023846882	0.36500715722205	0.0504907717582418	0.0181456033830772	TRUE	-0.0713049609351505	0.288953027609867	0.288953027609867	1	1	NA	16	16	-0.224382091218313	0.848789944459513	0.373535136481395	0.298183703233387	TRUE	-0.338133308497874	0.0056353325090674	0.0056353325090674	0.277835013962266	0.277835013962266	NA
PDHA1	PDHA2	16	16	-0.147173534838419	0.00512388644136569	0.0468445306206999	0.181450443318958	TRUE	0.141572294000818	0.186737056924062	0.186737056924062	1	1	NA	16	16	-0.913178961281081	-0.114895801687836	0.569554310912369	0.379323885299542	TRUE	-0.051511626527299	0.732000919166262	0.732000919166262	1	1	NA
PDS5A	PDS5B	16	16	-0.940056942220543	-0.24415986101203	0.115932687710804	0.106413967767734	TRUE	-0.345872531639222	0.00616791659497896	0.00616791659497896	0.315366232354428	0.315366232354428	NA	16	16	-2.67502510514831	-3.49227936027114	1.06375409592457	0.335591151389908	TRUE	1.22389830704421	0.000166587753328103	0.000166587753328103	0.0263156483051962	0.0263156483051962	NA
PF4	PF4V1	16	16	-0.128036792059664	0.0148815588422247	0.0560538188364116	0.106439825487487	TRUE	0.147694853451934	0.0999568966606028	0.0999568966606028	1	1	NA	16	16	-0.251262831048437	0.424127960359631	0.123502364243453	0.263888609992203	TRUE	0.0598694546534188	0.539055040207679	0.539055040207679	1	1	NA
PFN1	PFN2	16	16	-0.746111705187218	-0.314979708245903	0.392873070598592	0.185332000180656	TRUE	-0.117590963039152	0.332423455799114	0.332423455799114	1	1	NA	16	16	-2.097144308417	-0.558978339057909	0.904852836896241	0.364086036263115	TRUE	-0.784823955941405	4.36364208792115e-05	4.36364208792115e-05	0.00965046322493137	0.00965046322493137	NA
PGK1	PGK2	16	16	-0.611115060773111	-0.534762010958135	0.632379012914274	0.737329142827574	TRUE	0.177599247774371	0.0918297485587506	0.0918297485587506	1	1	NA	16	16	-0.520186646285094	0.0791003159039422	1.61841872683579	2.19387737149512	TRUE	0.145131246171253	0.334686941497243	0.334686941497243	1	1	NA
