gene1	gene2	n_combn_HAP1_T12	n_single_HAP1_T12	mean_combn_HAP1_T12	mean_single_HAP1_T12	var_combn_HAP1_T12	var_single_HAP1_T12	orientation_agree_HAP1_T12	differential_combn_vs_single_HAP1_T12	pval1_combn_vs_single_HAP1_T12	pval2_combn_vs_single_HAP1_T12	fdr1_combn_vs_single_HAP1_T12	fdr2_combn_vs_single_HAP1_T12	significant_combn_vs_single_HAP1_T12	n_combn_HAP1_T18	n_single_HAP1_T18	mean_combn_HAP1_T18	mean_single_HAP1_T18	var_combn_HAP1_T18	var_single_HAP1_T18	orientation_agree_HAP1_T18	differential_combn_vs_single_HAP1_T18	pval1_combn_vs_single_HAP1_T18	pval2_combn_vs_single_HAP1_T18	fdr1_combn_vs_single_HAP1_T18	fdr2_combn_vs_single_HAP1_T18	significant_combn_vs_single_HAP1_T18	n_combn_RPE1_T18	n_single_RPE1_T18	mean_combn_RPE1_T18	mean_single_RPE1_T18	var_combn_RPE1_T18	var_single_RPE1_T18	orientation_agree_RPE1_T18	differential_combn_vs_single_RPE1_T18	pval1_combn_vs_single_RPE1_T18	pval2_combn_vs_single_RPE1_T18	fdr1_combn_vs_single_RPE1_T18	fdr2_combn_vs_single_RPE1_T18	significant_combn_vs_single_RPE1_T18	n_combn_RPE1_T24	n_single_RPE1_T24	mean_combn_RPE1_T24	mean_single_RPE1_T24	var_combn_RPE1_T24	var_single_RPE1_T24	orientation_agree_RPE1_T24	differential_combn_vs_single_RPE1_T24	pval1_combn_vs_single_RPE1_T24	pval2_combn_vs_single_RPE1_T24	fdr1_combn_vs_single_RPE1_T24	fdr2_combn_vs_single_RPE1_T24	significant_combn_vs_single_RPE1_T24
NFKBID	NFKBIZ	15	15	-0.0681889110068858	-0.294606982880117	0.292509580854218	0.458931045094717	FALSE	0.593452554193507	0.144400372359388	0.000214287010111013	1	0.01519534336932	NA	15	15	-0.175860451646031	-0.520820268481197	0.507338816015354	0.623736404621466	TRUE	0.663679175142665	0.0462799866479355	0.00366455690261826	0.844932848797002	0.130476107105871	NA	15	15	-0.283318546760202	0.277161475509551	0.74923500128633	0.618300299291615	TRUE	-0.252993785359168	0.0412147368797034	0.742385866426501	0.775609191908604	1	NA	15	15	-0.32933964410108	-0.0293211615648003	1.37774386370418	0.99402994126235	FALSE	-0.11844929824388	0.00354079492611823	0.179284773249428	0.160554448302151	1	NA
NID1	NID2	15	15	-0.00943180851281724	-0.285351295586007	0.136353037334816	0.358200931945034	TRUE	0.642650895389623	0.00871072998654561	0.000136443357930997	0.224165251963628	0.0123629582592835	NA	15	15	-0.0453724554027443	-0.442829804918474	0.278263326964537	0.677470702046032	TRUE	0.720827025127397	0.0122110365742636	0.000981324699095051	0.309570085239275	0.0524337289808578	NA	15	15	-0.122210056496534	-0.142879128027739	0.446028529335292	0.475872988741691	FALSE	0.308002032303679	0.380889689740509	0.0504369381562759	1	0.929427918379648	NA	15	15	-0.165649745928881	-0.276705207565615	0.478519048557368	0.72638671843181	FALSE	0.320577791197787	0.657710595803873	0.0231613592014687	1	0.569171539573416	NA
NIPAL1	NIPAL4	15	15	0.0316346453326225	0.29489423046306	0.156457456944936	0.640159942752689	TRUE	0.199004260461739	0.138856475446143	0.557089523234622	1	1	NA	15	15	-0.0255453984009443	0.309181643899704	0.192033639911763	0.991137065028226	TRUE	0.11395123743884	0.808490084518838	0.409444631552809	1	1	NA	15	15	-0.335580458596463	-0.346079158679394	0.34443321238368	0.605454524265328	FALSE	0.233903454355256	0.00360589301600568	0.356619947203407	0.130690142841149	1	NA	15	15	-0.317793973341324	-0.485496305875887	0.45160057364588	0.901825922759394	FALSE	0.316165689158985	0.000285363974620089	0.221718210751546	0.0297074278563926	1	NA
NKTR	PPIG	15	15	-0.0850588339616723	0.69085904553287	0.165777289164361	0.17972419701659	TRUE	-0.277737027846063	0.24606020772419	0.0353577095596296	1	0.686510757584797	NA	15	15	-0.158151642894991	0.476679574676667	0.18428901738498	0.367403331916682	TRUE	-0.201837789292952	0.807044597875734	0.0272599055460633	1	0.565166104565093	NA	15	15	-0.886085587349203	-0.299495593391048	0.306678777846562	0.464853330049896	TRUE	-0.442263193066726	0.0232775045791618	0.0327703424707022	0.522448745726257	0.694117132361733	NA	15	15	-1.31809757086746	-0.838686499883331	0.469008952311517	0.498073350685324	TRUE	-0.531054553726477	0.0107183809865347	0.0146188221924098	0.291353640264352	0.423242667577678	NA
NKX2-1	NKX2-4	3	3	0.206223362057513	-0.43370718341655	0.526735132152786	0.375513099536723	TRUE	1.02512748357709	0.00267351144632561	2.65389875621701e-05	0.10635078505642	0.00463756578561781	NA	3	3	0.090035796654939	-0.654129860669338	0.470397043354289	0.277366606483076	TRUE	1.04820368572302	0.00298008564253835	5.08479527775036e-05	0.111260595434548	0.00710835635360246	NA	3	3	0.547167729330706	-0.325778891618089	0.114820182413067	0.337364791094447	TRUE	1.2430202468698	0.0254269612981821	2.45169664926793e-07	0.56294498174101	0.000199930589653093	NA	3	3	0.449060579568887	-0.407234731847496	0.0656033705175861	0.245496593137468	TRUE	1.1524147848522	0.0427719654098619	3.70196382634381e-06	0.820696894806807	0.00139332548947529	NA
NLGN1	NLGN4X	15	15	0.441835876046331	0.620239929108935	0.273881684243168	0.629424404193729	FALSE	0.41759527031067	0.751632403695427	0.00160092984792204	1	0.0716872729036988	NA	15	15	0.285661564756266	0.517183339660314	0.292417284885243	0.360064653050551	FALSE	0.297050441786084	0.0845638951953875	1.95126990876397e-05	1	0.00367204304020997	NA	15	15	-0.0604201143187645	0.784648321505498	0.280089039935027	0.8855747123634	TRUE	-0.372988087605542	0.224092754253641	0.0309897491822414	1	0.662134691497459	NA	15	15	-0.162197523948832	0.644212192375062	0.42186300300172	1.2762231946559	TRUE	-0.447027520937056	0.463524936012895	0.00503816909622694	1	0.194103238954901	NA
NLN	THOP1	15	15	-0.405142033981266	-0.112315445486073	0.180943933512809	0.0653056322479732	FALSE	0.0319978210892081	0.107794713228901	0.0962961058940063	1	1	NA	15	15	-0.452086861988821	-0.158822622107598	0.246254844500142	0.17407495125453	FALSE	-0.00277950557373499	0.0753332686327462	0.136988935099443	1	1	NA	15	15	-0.30729910168082	0.471969634091114	0.327426007834901	0.38497866566873	TRUE	-0.415541577972004	0.491194356850069	0.00124832786814672	1	0.0604743286694914	NA	15	15	-0.411509139787837	-0.0192748684917183	0.470972174265029	0.892167570991347	TRUE	-0.16103359608375	0.684677473682866	0.0583283429330812	1	1	NA
NOTCH1	NOTCH2	15	15	-0.0593790124278364	0.0458660985958947	0.267454134213102	0.941760759784964	TRUE	0.314550844375059	0.253445927787495	0.125451966401158	1	1	NA	15	15	-0.166862801502387	-0.295117601988076	0.292070448225997	1.58095302624793	TRUE	0.498705295937956	0.141503692183298	0.0357440304242558	1	0.683167691631409	NA	15	15	-0.290266239298561	-0.246521459366808	0.222371758006145	0.801441198684501	FALSE	0.201383974663645	0.207364915959514	0.525194066113388	1	1	NA	15	15	-0.445030046609897	-0.378563441492426	0.367106208873162	0.768215128471411	FALSE	0.047770485961043	0.975265695743933	0.77182028299644	1	1	NA
NOVA1	NOVA2	15	15	0.132257303736601	0.63299439593841	0.209940597008369	0.315258629726769	FALSE	0.033134001285617	0.00069578449871996	0.0041254274361415	0.0378264864434732	0.144179886923572	NA	15	15	0.0159791472662724	0.558263181484669	0.327937729737133	0.432977158631524	TRUE	-0.0473668997441311	0.28554448709228	0.116055921169633	1	1	NA	15	15	0.0803166654536571	0.199973624095322	0.592431114938569	0.336601525472566	FALSE	0.273812888557257	0.0665696059942806	0.457158197156952	1	1	NA	15	15	0.0852425865517284	0.0974096479766902	0.608939268367812	0.363334453081344	FALSE	0.296618987080995	0.0333628862946732	0.828974475597475	0.680167908559856	1	NA
NPR1	NPR2	15	15	-0.295194726714612	-0.276686601559457	0.359737344263256	0.356314680090782	FALSE	0.329020183898749	0.503748293250302	0.0135803193338983	1	0.33558964810538	NA	15	15	-0.415621804753094	-0.392535431606903	0.356908240546593	0.336268608289545	FALSE	0.258936792281778	0.511095736373854	0.00695899030125396	1	0.212809010456387	NA	15	15	-0.301437896042879	-0.906881031507265	0.387415057936819	0.715001591041375	TRUE	0.759024949774608	0.00214655964292464	6.40920185935531e-05	0.0946201745666018	0.00712713585505939	NA	15	15	-0.401582434791147	-0.854611508089561	0.484946497726358	0.678245804336242	FALSE	0.530621831463649	0.814504782504009	1.62601697429061e-05	1	0.00326306044414404	NA
NR2C1	NR2C2	15	15	0.0727653554660135	0.343681602708296	0.18064118420132	0.343639789866072	TRUE	0.202465138352931	0.0542736653893765	0.671530173238643	0.879318020495587	1	NA	15	15	0.0387947474610585	0.384002726421167	0.25246383153425	0.44704492308355	FALSE	0.123390063955617	0.0241917731538981	0.191443343747076	0.514640107576852	1	NA	15	15	-0.154865599760941	0.245236033723706	0.314188302494903	0.448850613089065	TRUE	-0.0339977105426288	0.27206980355745	0.222877582278142	1	1	NA	15	15	-0.239087686014736	-0.0144388692113811	0.46073224451954	0.580806113636725	FALSE	0.0268887380956774	0.210689229685509	0.0433790373030463	1	0.873448693920759	NA
NRBP1	NRBP2	15	15	-0.515943757065648	0.0122408124139401	0.474931246814282	0.806773769593523	TRUE	-0.11733005857281	0.058599691590473	0.00634899616617149	0.921931608469463	0.195376220587689	NA	15	15	-0.695599247603501	-0.164240839328956	0.685848829188839	1.38896471513887	FALSE	-0.189228390789327	0.0836349097262315	0.00277082029528314	1	0.103219196072465	NA	15	15	-0.595570892124706	0.0553529198076643	0.619635285979621	0.493504666084039	TRUE	-0.392883234445907	0.384799568769469	0.0118165048535662	1	0.343683849814657	NA	15	15	-0.666604400307942	-0.330223254553623	0.799417907251251	0.565077014123164	TRUE	-0.22315279792659	0.323933812231528	0.498935495383441	1	1	NA
NT5C2	NT5DC4	15	15	-0.285105699234651	-0.38639617355283	0.146303426244836	0.335984008777359	TRUE	0.432046557335746	0.0233045549543849	0.0102188843645701	0.46732041214822	0.273222309961476	NA	15	15	-0.437833893412146	-0.586344456857643	0.190867952140657	0.554046340671239	TRUE	0.424317883413698	0.0748845925883145	0.0387186968604428	1	0.722218623629563	NA	15	15	-0.538786198489966	-0.405619503684755	0.189826859476425	0.172842409750829	TRUE	0.0316813833949852	0.843950088729792	0.596081778506185	1	1	NA	15	15	-0.645936043800685	-0.595198841999277	0.297313440757163	0.341074903983804	TRUE	0.00584873082880034	0.911925370007653	0.861894093952779	1	1	NA
NUCB1	NUCB2	15	15	-0.133148819508022	0.762581164364108	0.264991350058441	0.161949470218229	TRUE	-0.388045216780498	0.0076251127482159	0.0749438754169657	0.206561141380687	1	NA	15	15	-0.301734825289007	0.868542069535309	0.432241028577363	0.273864904010778	TRUE	-0.677434237610776	0.00464952742396119	0.000836147041769062	0.156893364059711	0.0475716231747801	NA	15	15	-0.142889291451159	0.822666553855133	0.446242180763159	0.280891876209221	TRUE	-0.502207030342261	0.109695952176463	0.00357463930356336	1	0.133513350389527	NA	15	15	-0.273306959702366	0.699086144964785	0.481469741919809	0.442785267323953	TRUE	-0.605711754096897	0.130972868044372	0.000353822970834453	1	0.0283804941791867	NA
NUMB	NUMBL	15	15	-0.0463758965816052	0.449933682866406	0.431563114313896	0.415694182074294	TRUE	-0.0127332221851522	0.692541907146422	0.600745110890943	1	1	NA	15	15	-0.0630241185139965	0.225416158075945	0.44918405559623	0.517951981013701	TRUE	0.155714782123714	0.968193975073054	0.161974583280641	1	1	NA	15	15	-0.0362432567624027	-0.298920423475303	0.643170080212336	0.934474113224625	TRUE	0.562696638504916	0.0636963060663335	0.0121152944385405	1	0.346658318912519	NA	15	15	-0.140843362404452	-0.409790049973906	0.822193222743404	1.28354746880627	TRUE	0.462204819899063	0.0509730053724924	0.164951217592603	0.937610295446179	1	NA
OGDH	OGDHL	15	15	-1.65303060277293	-1.45044390589958	1.18505069152804	1.0888533933101	TRUE	0.0960830550484795	0.605079686975812	0.721801691337671	1	1	NA	15	15	-1.82191527718505	-1.70288631834097	1.03452878327871	1.23835326198084	FALSE	0.0699289496252067	0.867405599230467	0.707850557978656	1	1	NA	15	15	-0.123489649455415	0.237767527326914	0.398824972043012	0.3949400507706	TRUE	-0.00587934496498559	0.407015477350235	0.458548967493295	1	1	NA	15	15	-0.376857645569822	-0.133821935523446	0.477596532493277	0.454739717136816	FALSE	-0.05423690962729	0.237293797253871	0.461125949069075	1	1	NA
ORMDL1	ORMDL3	12	12	0.273464992644047	0.431828054484174	0.289953465636525	0.802869874802833	TRUE	0.385536445740315	0.271862694604908	0.0188624272194928	1	0.427275105068316	NA	12	12	0.275337968311476	0.344238130016738	0.262425715053798	0.625456700824731	FALSE	0.430305472896537	0.410420436183784	0.0115860432924493	1	0.31319897768994	NA	12	12	0.306250236164902	0.474750521448161	0.375848655417638	0.465035553296241	FALSE	0.320335698180841	0.0346476999580861	0.444161518784213	0.700523659250861	1	NA	12	12	0.303186956159703	0.35599809042737	0.433227014952164	0.308648078011364	FALSE	0.343530555232003	0.011098680111681	0.607990902137518	0.296745408740571	1	NA
OSBP	OSBP2	15	15	-1.49857061856459	-1.78061034989509	0.868353119911538	1.39528328625316	TRUE	0.477752502632162	0.0111968282518695	0.140869609095899	0.271211069238031	1	NA	15	15	-1.57188978250651	-1.7360907910193	0.776720814823102	1.89917936918646	FALSE	0.286891769709751	0.00264125726435379	0.171889450857926	0.102566119135623	1	NA	15	15	-1.29437196809102	-0.956784395011131	0.281053795752683	0.509669406797683	TRUE	-0.288658404470314	0.38982879681252	0.0507090744862587	1	0.929427918379648	NA	15	15	-1.39172521168306	-1.47435136165023	0.289780477635333	0.394790008437675	TRUE	-0.041107115918902	0.841694299710029	0.864138528751933	1	1	NA
OSBPL5	OSBPL8	15	15	-0.115425999523064	0.433083031105001	0.193157358317118	0.277789115781475	TRUE	-0.0907850389730671	0.155264146370809	0.636616120759526	1	1	NA	15	15	-0.235565738848118	0.601892354482063	0.314833288275409	0.579550527566061	TRUE	-0.380724729243806	0.0306101077839849	0.320689176354373	0.621457709434802	1	NA	15	15	-0.451181923730353	0.359510332788391	0.355883603584676	0.570462827395173	TRUE	-0.48669964641687	0.0166166383856262	0.0642133208548962	0.412705927357613	1	NA	15	15	-0.669352221563057	-0.0226965244379648	0.528621691828191	0.594466163315303	TRUE	-0.492256174923818	0.0477025059479392	0.0970359894005513	0.890848117841831	1	NA
OSR1	OSR2	15	15	0.151317562363175	0.860380289416284	0.251405560883942	0.150752129564517	TRUE	-0.138420959004122	0.195425540203029	0.833481407184608	1	1	NA	15	15	-0.010468108082285	0.643897017169095	0.339670034281979	0.229616600453975	TRUE	-0.157839434810142	0.140657296600787	0.964573190836295	1	1	NA	15	15	0.20626967642141	0.675412329123737	0.24694854578222	0.398936137542942	TRUE	0.028134027415785	0.489304191520437	0.669357617453009	1	1	NA	15	15	0.00199037810447824	0.238662953569968	0.302038593970899	0.366023546114247	TRUE	0.0850531871064105	0.839467952176821	0.534580118915148	1	1	NA
OTUB1	OTUB2	15	15	-0.239912668586672	0.366519997550495	0.193281019367808	0.400037841822238	TRUE	-0.171041486710108	0.00280126162302088	0.530829206738639	0.109387774631965	1	NA	15	15	-0.490473945704192	0.438646537060073	0.385602429847108	0.360109867154012	TRUE	-0.547896596887801	0.00129216307512629	0.0566617734927704	0.0655344652366264	0.931129480430739	NA	15	15	-0.632587835112404	-0.807037714420727	0.358713873833864	0.573046375651623	FALSE	0.304432771474068	0.404304444632768	0.000906490560395472	1	0.0501987775522074	NA	15	15	-0.851369851726254	-0.981181632493371	0.385244513300932	0.537684182710618	FALSE	0.124123117779019	0.170011709453682	0.0101493494319342	1	0.328870577941592	NA
OTX1	OTX2	15	15	-0.205404779193253	0.047634609984353	0.235768442291878	0.375413463781626	TRUE	0.126598172729013	0.107941841993799	0.771387086621158	1	1	NA	15	15	-0.244833712465107	-0.113676551895943	0.424460522166352	0.576693442585264	TRUE	0.21160161003716	0.500739699830078	0.287020264333307	1	1	NA	15	15	0.135705240354812	0.266325642828545	0.413429388168499	0.265996642157057	TRUE	0.286941150671214	0.336713946853172	0.120740931029926	1	1	NA	15	15	-0.0361251912366146	-0.274575696028935	0.486132194173675	0.365982097317984	TRUE	0.46913134512783	0.123343742339148	0.0377259635640907	1	0.799083429417962	NA
P4HA1	P4HA2	15	15	-0.0105112143870495	0.000404849903493736	0.156987435630288	0.427578662690169	FALSE	0.396329390801773	0.0628228057527016	0.0188528903080307	0.978929563535655	0.427275105068316	NA	15	15	-0.137705743143753	-0.0945938870701458	0.302082722703889	0.863783307145968	FALSE	0.329618244639467	0.0428714977704696	0.305130288545479	0.806787335285415	1	NA	15	15	-0.506222731778194	-0.682514016336714	0.52054769866859	0.708804208183358	TRUE	0.344617668623819	0.0512642720580441	0.215791121865797	0.925569995944414	1	NA	15	15	-0.696866774062684	-1.10896865652567	0.762994336045412	0.890682103376664	TRUE	0.411779985350297	0.0972303173459535	0.127463371228795	1	1	NA
PACS1	PACS2	15	15	-0.247255676109208	-0.203323965926303	0.217763608177929	0.181081120626853	FALSE	0.299443606084212	0.0491643239516749	0.123444946895283	0.823817444378221	1	NA	15	15	-0.393855861310074	-0.235254790123627	0.274306265407956	0.206904094998981	FALSE	0.127746153019788	0.150241786934048	0.0145001591063615	1	0.367627268393779	NA	15	15	-0.100153789542821	-0.593195552888802	0.985784271090821	0.535163534756159	TRUE	0.741142166157837	0.0103859754247661	0.00014552104785405	0.284563079800803	0.0129457402102263	NA	15	15	-0.04228223155054	-0.62698630512563	1.39387235028298	1.00213396579921	TRUE	0.782552615037036	0.029983452275032	0.00014951970207957	0.624277291155587	0.0165265143724706	NA
PAFAH1B2	PAFAH1B3	15	15	0.352310227781404	1.12694142152518	0.354782462814705	0.305543748185899	TRUE	-0.0902749932496957	0.441533641559109	0.0444568130205313	1	0.79971121378807	NA	15	15	0.395092382595861	1.1530770264907	0.359703386713419	0.367061186972923	TRUE	-0.0577829758261842	0.371296681057634	0.186511085255436	1	1	NA	15	15	-0.193105415196909	0.801241584679128	0.483575605028425	0.284215718501984	TRUE	-0.547442641498087	0.00616153509058693	0.0381596036637129	0.190807570996393	0.758983809973084	NA	15	15	-0.324724636892791	0.401926383407391	0.560945369956215	0.267601183857137	TRUE	-0.424544594401932	0.0302367202708184	0.241929882303855	0.626882928167396	1	NA
PAK2	PAK3	15	15	0.796367369768594	1.3861116881348	0.196778924790578	0.211603888191965	TRUE	0.253824937149134	0.156677655522463	0.129885380208733	1	1	NA	15	15	0.884362022817292	1.62078138953789	0.437376599855954	0.312255051068578	TRUE	0.18542569723123	0.131050541085995	0.949245154055242	1	1	NA	15	15	-0.568734411884038	-0.496610028659329	0.228933344402094	0.390940051590573	FALSE	0.0869033291596878	0.0409176664477668	0.122148199836258	0.77299174749707	1	NA	15	15	-0.816937394670682	-0.875930835174743	0.334278262715885	0.428188682576229	FALSE	0.0579443392268417	0.0426167540629504	0.0444048371609339	0.820696894806807	0.886804648879328	NA
PAK4	PAK6	15	15	-0.26426308191532	-0.0999094923939419	0.237743013621608	0.854530415632774	TRUE	0.202092054556955	0.576617208503067	0.290357540178814	1	1	NA	15	15	-0.45573669141357	-0.29977627257166	0.343756918899494	1.12005185521024	FALSE	0.166422897244477	0.898160993160052	0.293704840310651	1	1	NA	15	15	0.033205814598639	0.171984429355454	0.765062143784145	0.252531128014169	TRUE	0.22879628787666	0.395514155507168	0.27509807113552	1	1	NA	15	15	-0.0887633490602169	-0.228833911046119	1.0544603097553	0.352568739827497	TRUE	0.35063360638104	0.325960851034937	0.140212844097938	1	1	NA
PAPD5	PAPD7	15	15	0.380666164701119	0.937847761345015	0.295785255208732	0.4203802782697	TRUE	0.107814505082647	0.565014503304016	0.621938039052471	1	1	NA	15	15	0.359943395975731	0.747126338322142	0.548693597396342	0.608940349439969	TRUE	0.241434396060215	0.417897194936426	0.291847575289951	1	1	NA	15	15	-0.354749970254975	-0.408773959208268	0.509434316877793	0.593157096671199	FALSE	0.277821726358951	0.879288745681564	0.0130632000229616	1	0.36523744146758	NA	15	15	-0.666307361109361	-0.971409629721528	0.810245827219012	0.729641345188969	FALSE	0.337969710541807	0.873391099391078	0.00714957296190834	1	0.253492304652348	NA
PAPSS1	PAPSS2	15	15	-1.18864574777741	0.0756599484284818	0.233872728109655	0.364153958985175	TRUE	-0.985269912368293	6.13274762168812e-10	0.128783932949544	1.50033714231794e-06	1	NA	15	15	-1.70678258270057	-0.0269949905673968	0.539459762429578	0.599487003009436	TRUE	-1.47266849641326	9.6161965791703e-10	0.057498351989622	3.99697372383317e-06	0.940909758078159	NA	15	15	-0.802112672032906	-0.237304983310407	0.66355934453688	1.19899173417703	TRUE	-0.353199980381581	0.664868559250644	0.000441761855096075	1	0.0300206077703968	NA	15	15	-0.909109502339573	-0.49505165916891	0.916442291988635	1.65618312733904	FALSE	-0.333600867180017	0.370133473179972	0.000587463742329978	1	0.0410626327826309	NA
PARP6	PARP8	15	15	-0.489634817081179	0.422069087924984	0.371486120111694	0.324550689832155	TRUE	-0.507451672180556	0.00391466312666819	0.0811207693682088	0.133943647528162	1	NA	15	15	-0.570701638263128	0.305021844269134	0.295773025859236	0.339095776844418	TRUE	-0.539164322726186	0.0113643901983871	0.0163099839711546	0.294856885708944	0.39901323602483	NA	15	15	-0.378091045937143	0.34252005152343	0.370082863886822	0.505902710605736	TRUE	-0.399163904724599	0.210872993190595	0.0356120125377011	1	0.721517585541191	NA	15	15	-0.470340653456488	0.204566831404021	0.486399704343664	0.606059775573202	TRUE	-0.454142788712242	0.0567015421563225	0.131522148453284	1	1	NA
PARVA	PARVB	15	15	-0.498895365050867	0.128609976789096	0.506758779925245	0.491535706488622	TRUE	-0.228926807543354	0.0238697452086133	0.923665738672932	0.476700341042714	1	NA	15	15	-0.719165403580914	-0.249892105722909	0.560829189730725	0.609573175451858	FALSE	-0.148581984536958	0.00396111229520397	0.0254955094532887	0.135532946749326	0.541472100111804	NA	15	15	-0.642530918042939	-0.50216329372249	0.848085587096572	0.805427315193038	FALSE	0.0514302874266706	0.858809910170855	0.475313567644436	1	1	NA	15	15	-0.724732752688392	-1.02539093318647	1.14495530988962	1.52598547699795	TRUE	0.341481045836783	0.593151318126265	0.0471115390558187	1	0.934183582367019	NA
PDE8A	PDE8B	15	15	-0.386089241485543	0.219208360237013	0.283405335738653	0.153652749099124	TRUE	-0.211744485481732	0.604594384604927	0.00882418547682546	1	0.246717720078241	NA	15	15	-0.481084608279693	0.31743512964278	0.435415611854145	0.202131389867746	TRUE	-0.436939497472931	0.045605944502804	0.0388481415376	0.836017149246407	0.722218623629563	NA	15	15	-0.169592764759078	0.285127406968516	0.445386130791465	0.36569687911791	TRUE	-0.0998128866522433	0.18742083975527	0.464817709022902	1	1	NA	15	15	-0.302500768943572	-0.150065311758906	0.418733336991031	0.36863461092915	FALSE	0.0416672085610425	0.509450527121098	0.236688972385444	1	1	NA
PDP1	PDP2	15	15	-0.340316814612062	0.823659799808985	0.417276303750647	0.253809117237225	TRUE	-0.675297256205116	0.000111327051173968	0.00988722015025418	0.00923235419703008	0.265807101728966	NA	15	15	-0.485747637479465	0.891070605044188	0.590993183403674	0.40953294913526	TRUE	-0.912679038846534	0.000112278459768347	0.00475117465864393	0.0107718434730061	0.158243931921539	NA	15	15	-0.226999458990289	0.172391062430794	0.3344123620049	0.433047475791766	TRUE	-0.0639089215490044	0.516961406955026	0.183571792031788	1	1	NA	15	15	-0.368661658315309	-0.178732520917466	0.368671543624275	0.501389398617556	TRUE	-0.0201724581093675	0.728703084560841	0.852459971142179	1	1	NA
PDS5A	PDS5B	15	15	-1.66477973990005	-0.35207037114377	0.672239759504963	0.315485945199584	TRUE	-1.00529337906304	6.42595542049431e-06	0.000162595008687093	0.00108418519914886	0.013860487510443	NA	15	15	-1.85773639199453	-0.852406296503469	0.645810579254447	0.502582669690008	TRUE	-0.770742603358559	1.41501036559369e-05	0.105656137694727	0.0023078210499073	1	NA	15	15	-1.31132562049829	-0.466913764055687	0.724175065105594	0.556330881397694	TRUE	-0.752873529999937	0.00109854420856577	0.0100558155072035	0.0571812242005548	0.305601290953522	NA	15	15	-1.55674149116125	-0.741529294082858	0.881049278688552	0.406440737447372	TRUE	-0.874250926249591	0.00112656408452336	0.00325677860239067	0.0697738318063205	0.13504235170836	NA
PEX5	PEX5L	15	15	0.0834082545915365	0.986680190410553	0.167999035788561	0.257239599300477	TRUE	-0.301421147592081	0.00284937199761541	0.859515210299232	0.109776453144207	1	NA	15	15	0.201213117460764	0.817489600721153	0.193983717686944	0.630880258572923	TRUE	-0.0289702969763265	0.295856220988598	0.521402763520242	1	1	NA	15	15	0.0367749058586692	0.207342897215089	0.257961332842963	0.22496115146744	TRUE	0.211384092724588	0.189988377024825	0.32357191383875	1	1	NA	15	15	-0.0573743997136362	-0.342442713436027	0.329485023219924	0.231966592269148	TRUE	0.483970225922358	0.0260868403948908	0.0272860772383228	0.558931481957886	0.628419781464605	NA
PGM2	PGM2L1	15	15	-0.0864731140189646	0.0354121563068041	0.224369121296158	0.507687910235114	FALSE	0.278510365659525	0.0504236293619484	0.505101384523889	0.836326483563825	1	NA	15	15	-0.149924659204116	-0.272885226439204	0.23833293748093	0.819994423078924	TRUE	0.441407132756918	0.0518764375922139	0.154548599695481	0.931084806962647	1	NA	15	15	0.023211375678593	0.474056590144864	0.392535990736975	0.670910852032306	TRUE	-0.0198768254292334	0.996667215882415	0.876230505460784	1	1	NA	15	15	-0.105432708002789	0.226751425607506	0.448302794355271	1.1190587936485	TRUE	-0.0261338642638916	0.516054449283291	0.665267879219053	1	1	NA
PGRMC1	PGRMC2	15	15	-0.145958613887776	-0.217842006713865	0.246259070119917	0.408166352659265	TRUE	0.430099306178912	0.0307258653028532	0.0515928401202756	0.57600649263681	0.873484809815019	NA	15	15	-0.167613787048893	-0.818324655176172	0.115844326330333	0.560329778116531	TRUE	0.93239141633652	0.000790401469173665	2.55487914501203e-05	0.0460396715304853	0.0046298866733068	NA	15	15	-0.398123578172365	-1.03707341449739	0.24030899332551	0.98814357944309	TRUE	0.772693045108206	0.0279653548006359	0.000120601242188314	0.594916838524713	0.011570319954361	NA	15	15	-0.70393650688991	-1.25230894598152	0.2896688770868	1.23688103372539	FALSE	0.537920599180146	0.938736717093901	0.000616366243267586	1	0.0417723194358365	NA
PHACTR2	PHACTR4	15	15	-0.166089313988035	-0.292623083239242	0.22684552253932	0.389741158756174	FALSE	0.494642827405349	0.660861058140213	8.73240469983922e-06	1	0.0020345966435117	NA	15	15	-0.375051706147683	-0.631397309093011	0.459850049122891	0.705655644138953	FALSE	0.559681618506216	0.686074171893251	4.07273571005453e-06	1	0.00110707613066723	NA	15	15	-0.857597715716224	-0.30205244147546	0.518447417747622	0.803693890483497	TRUE	-0.370209680945665	0.00242940563111349	0.766932242675712	0.1020047745094	1	NA	15	15	-0.979086928737991	-0.517874506345017	0.544191999722307	0.994407903427705	TRUE	-0.411225521047849	0.00280642849917679	0.697134680175282	0.140117270940414	1	NA
PHF20	PHF20L1	15	15	-0.339180396259422	-0.253553019469662	0.192863890840954	0.179438333005635	FALSE	0.275660050530055	0.03896419421506	0.293418343012712	0.698339835202541	1	NA	15	15	-0.580528773519338	-0.621260062189449	0.309949848972639	0.291571011979178	FALSE	0.33087864426465	0.0198304154304294	0.524678222514645	0.447096935707299	1	NA	15	15	-0.529948736250898	-0.256112140569441	0.335544741623903	0.567241828684731	TRUE	-0.0554187564497949	0.566050797180509	0.209887102119844	1	1	NA	15	15	-0.728663761281777	-0.757492189376146	0.269919312739715	0.93781835524434	FALSE	0.0816542573599163	0.530817242435046	0.999886645387074	1	1	NA
